Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610921627,192.168.1.159,56987,137.110.0.69,443,17,212,285,2,2,1610921627489;1610921627489;1610921627506;1610921627507;,179;106;106;106;,2;1;2;1;
1610921627,192.168.1.157,9999,255.255.255.255,9999,17,57,0,1,0,1610921627518;,57;,1;
1610921628,192.168.1.159,56987,137.110.0.69,443,17,106,702,1,1,1610921628273;1610921628316;,702;106;,2;1;
1610921629,FE80::6E99:61FF:FEDD:2562,0,FF02::1,0,58,104,0,1,0,1610921629449;,104;,1;
1610921629,FE80::217:88FF:FE79:5FC7,0,FF02::16,0,0,152,0,2,0,1610921629472;1610921629651;,76;76;,1;1;
1610921629,192.168.1.10,5353,224.0.0.251,5353,17,676,0,2,0,1610921629571;1610921629953;,404;272;,1;1;
1610921629,FE80::217:88FF:FE79:5FC7,5353,FF02::FB,5353,17,716,0,2,0,1610921629571;1610921629953;,424;292;,1;1;
1610921630,192.168.1.10,5353,224.0.0.251,5353,17,1472,0,4,0,1610921630203;1610921630453;1610921630570;1610921630704;,272;272;404;524;,1;1;1;1;
1610921630,FE80::217:88FF:FE79:5FC7,5353,FF02::FB,5353,17,1552,0,4,0,1610921630203;1610921630453;1610921630570;1610921630704;,292;292;424;544;,1;1;1;1;
1610921631,192.168.1.159,56987,137.110.0.69,443,17,4267,2133,9,10,1610921631338;1610921631338;1610921631338;1610921631338;1610921631338;1610921631360;1610921631360;1610921631360;1610921631361;1610921631366;1610921631415;1610921631417;1610921631417;1610921631417;1610921631417;1610921631417;1610921631417;1610921631418;1610921631443;,1366;188;145;1366;739;106;106;106;145;106;106;491;685;137;145;106;106;145;106;,1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;
1610921631,192.168.1.10,5353,224.0.0.251,5353,17,524,0,1,0,1610921631706;,524;,1;
1610921631,FE80::217:88FF:FE79:5FC7,5353,FF02::FB,5353,17,544,0,1,0,1610921631706;,544;,1;
1610921632,192.168.1.10,5353,224.0.0.251,5353,17,404,0,1,0,1610921632571;,404;,1;
1610921632,FE80::217:88FF:FE79:5FC7,5353,FF02::FB,5353,17,424,0,1,0,1610921632572;,424;,1;
1610921633,192.168.1.159,56987,137.110.0.69,443,17,106,259,1,1,1610921633432;1610921633482;,259;106;,2;1;
1610921633,192.168.1.10,5353,224.0.0.251,5353,17,524,0,1,0,1610921633706;,524;,1;
1610921633,FE80::217:88FF:FE79:5FC7,5353,FF02::FB,5353,17,544,0,1,0,1610921633706;,544;,1;
1610921636,192.168.1.10,5353,224.0.0.251,5353,17,871,0,1,0,1610921636574;,871;,1;
1610921636,FE80::217:88FF:FE79:5FC7,5353,FF02::FB,5353,17,891,0,1,0,1610921636574;,891;,1;
1610921636,192.168.1.159,56987,137.110.0.69,443,17,3533,1366,6,8,1610921636902;1610921636903;1610921636903;1610921636923;1610921636923;1610921636923;1610921636956;1610921636956;1610921636956;1610921636956;1610921636956;1610921636956;1610921636957;1610921636984;,1206;1366;604;106;106;106;492;168;137;106;145;106;145;106;,1;1;1;2;2;2;2;2;2;1;2;1;1;2;
