Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610343582,192.168.1.151,55621,137.110.0.69,443,17,742,0,2,0
1610343582,192.168.1.95,38164,239.255.255.250,1900,17,2734,0,8,0
1610343582,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610343582,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610343583,192.168.1.151,55621,137.110.0.69,443,17,3735,2894,12,16
1610343583,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610343584,192.168.1.151,55621,137.110.0.69,443,17,106,0,1,0
1610343584,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610343584,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610343585,192.168.1.151,55621,137.110.0.69,443,17,6481,561,7,4
1610343585,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610343585,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610343586,192.168.1.151,55621,137.110.0.69,443,17,0,137,0,1
1610343587,192.168.1.151,55621,137.110.0.69,443,17,584,122,3,1
1610343587,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610343587,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610343588,192.168.1.151,55621,137.110.0.69,443,17,59569,1649578,561,1213
1610343589,192.168.1.151,55621,137.110.0.69,443,17,73140,1400256,690,1026
1610343590,192.168.1.151,55621,137.110.0.69,443,17,1869,1459,6,8
1610343590,192.168.1.151,60545,137.110.0.69,443,6,77,40,1,1
1610343591,192.168.1.151,55621,137.110.0.69,443,17,1235,928,6,6
1610343591,192.168.1.219,0,239.255.255.250,0,2,32,0,1,0
1610343592,192.168.1.151,55621,137.110.0.69,443,17,477,159,2,1
1610343592,192.168.1.164,0,239.255.255.250,0,2,32,0,1,0
1610343593,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610343593,192.168.1.151,55621,137.110.0.69,443,17,588,889,4,6
1610343594,192.168.1.151,55621,137.110.0.69,443,17,1301,2518,2,3
1610343595,192.168.1.151,55621,137.110.0.69,443,17,12693,1548,18,11
1610343596,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610343596,192.168.1.151,55621,137.110.0.69,443,17,1476,2254,8,7
1610343597,192.168.1.151,55621,137.110.0.69,443,17,478,118,2,1
1610343597,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610343598,192.168.1.151,55621,137.110.0.69,443,17,45258,1417590,426,1041
1610343599,192.168.1.151,55621,137.110.0.69,443,17,80595,1172028,760,858
1610343600,192.168.1.151,55621,137.110.0.69,443,17,632,1730,4,7
1610343600,192.168.1.60,5353,224.0.0.251,5353,17,500,0,4,0
1610343601,192.168.1.164,5353,224.0.0.251,5353,17,206,0,1,0
1610343601,192.168.1.17,5353,224.0.0.251,5353,17,208,0,1,0
1610343601,192.168.1.151,55621,137.110.0.69,443,17,320,534,3,3
1610343602,192.168.1.151,55621,137.110.0.69,443,17,507,106,2,1
1610343603,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610343603,192.168.1.151,55621,137.110.0.69,443,17,1179,711,2,2
1610343603,192.168.1.60,5353,224.0.0.251,5353,17,3076,0,11,0
1610343603,192.168.1.164,5353,224.0.0.251,5353,17,2489,0,8,0
1610343603,192.168.1.17,5353,224.0.0.251,5353,17,2924,0,15,0
1610343603,192.168.1.95,5353,224.0.0.251,5353,17,69,0,1,0
1610343603,192.168.1.1,5353,224.0.0.251,5353,17,108,0,1,0
1610343604,192.168.1.151,55621,137.110.0.69,443,17,429,407,2,2
1610343604,192.168.1.164,0,239.255.255.250,0,2,32,0,1,0
1610343606,192.168.1.151,55621,137.110.0.69,443,17,992,1192,5,7
1610343606,192.168.1.1,5353,224.0.0.251,5353,17,226,0,1,0
1610343607,192.168.1.151,55621,137.110.0.69,443,17,478,118,2,1
1610343607,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610343608,192.168.1.151,55621,137.110.0.69,443,17,47802,1280374,450,940
1610343609,192.168.1.151,55621,137.110.0.69,443,17,100417,2300344,947,1684
1610343610,192.168.1.151,55621,137.110.0.69,443,17,412,264,2,2
1610343611,192.168.1.151,55621,137.110.0.69,443,17,374,118,2,1
1610343612,192.168.1.151,55621,137.110.0.69,443,17,1383,118,5,1
1610343613,192.168.1.151,55621,137.110.0.69,443,17,420,501,3,3
1610343614,192.168.1.151,55621,137.110.0.69,443,17,247,137,2,1
1610343614,192.168.1.219,0,239.255.255.250,0,2,32,0,1,0
1610343615,192.168.1.151,55621,137.110.0.69,443,17,107,118,1,1
1610343615,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610343616,192.168.1.151,55621,137.110.0.69,443,17,141,243,1,2
1610343617,192.168.1.151,55621,137.110.0.69,443,17,4198,1928,12,11
1610343617,192.168.1.164,0,239.255.255.250,0,2,32,0,1,0
1610343617,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610343618,192.168.1.151,55621,137.110.0.69,443,17,59674,1647550,561,1207
1610343619,192.168.1.151,55621,137.110.0.69,443,17,115447,1990486,1089,1459
