Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610392454,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610392454,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610392455,192.168.1.151,53644,137.110.0.69,443,17,47060,1378068,443,1015
1610392455,192.168.1.196,0,239.255.255.250,0,2,32,0,1,0
1610392455,192.168.1.151,55107,137.110.0.69,443,6,77,40,1,1
1610392456,192.168.1.151,53644,137.110.0.69,443,17,66603,1476003,628,1082
1610392457,192.168.1.151,53644,137.110.0.69,443,17,998,1190,5,6
1610392458,192.168.1.151,53644,137.110.0.69,443,17,3995,2076,8,9
1610392460,192.168.1.151,53644,137.110.0.69,443,17,107,118,1,1
1610392460,192.168.1.1,5353,224.0.0.251,5353,17,197,0,1,0
1610392461,192.168.1.151,53644,137.110.0.69,443,17,1185,1408,7,8
1610392461,192.168.1.48,57621,192.168.1.255,57621,17,72,0,1,0
1610392462,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610392462,192.168.1.151,53644,137.110.0.69,443,17,107,118,1,1
1610392463,192.168.1.151,53644,137.110.0.69,443,17,5889,3537,12,6
1610392463,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610392463,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610392465,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610392465,192.168.1.151,53644,137.110.0.69,443,17,50241,1285869,473,944
1610392466,192.168.1.151,53644,137.110.0.69,443,17,92891,2107929,876,1551
1610392467,192.168.1.151,53644,137.110.0.69,443,17,2231,0,19,0
1610392468,192.168.1.151,53644,137.110.0.69,443,17,475,557,2,3
1610392468,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610392469,192.168.1.151,53644,137.110.0.69,443,17,107,118,1,1
1610392470,192.168.1.151,53644,137.110.0.69,443,17,319,418,3,3
1610392471,192.168.1.151,53644,137.110.0.69,443,17,836,1275,6,9
1610392472,192.168.1.151,53644,137.110.0.69,443,17,106,454,1,2
1610392472,192.168.1.23,5353,224.0.0.251,5353,17,140,0,1,0
