Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610917671,192.168.1.157,9999,255.255.255.255,9999,17,57,0,1,0,1610917671306;,57;,1;
1610917680,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610917680421;1610917680422;,137;106;,2;1;
1610917687,192.168.1.214,49665,137.110.0.70,443,17,247,430,2,2,1610917687445;1610917687450;1610917687451;1610917687548;,141;324;106;106;,1;2;1;2;
1610917690,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610917690457;1610917690458;,137;106;,2;1;
1610917693,192.168.1.214,58524,137.110.0.70,443,6,77,40,1,1,1610917693774;1610917693795;,77;40;,1;2;
1610917696,192.168.1.214,49665,137.110.0.70,443,17,127,138,1,1,1610917696449;1610917696469;,127;138;,1;2;
1610917699,192.168.1.214,49665,137.110.0.70,443,17,127,138,1,1,1610917699394;1610917699414;,127;138;,1;2;
1610917700,192.168.1.214,49665,137.110.0.70,443,17,233,275,2,2,1610917700195;1610917700215;1610917700493;1610917700494;,127;138;137;106;,1;2;2;1;
1610917701,192.168.1.214,49665,137.110.0.70,443,17,2344,1822,9,12,1610917701478;1610917701500;1610917701617;1610917701617;1610917701618;1610917701638;1610917701638;1610917701638;1610917701639;1610917701669;1610917701669;1610917701670;1610917701670;1610917701671;1610917701671;1610917701672;1610917701672;1610917701673;1610917701703;1610917701862;1610917701895;,127;138;679;165;703;126;126;126;165;200;157;165;126;126;165;198;157;126;126;127;138;,1;2;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;
1610917710,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610917710733;1610917710734;,137;106;,2;1;
1610917711,192.168.1.214,49665,137.110.0.70,443,17,252,325,2,2,1610917711345;1610917711347;1610917711365;1610917711366;,199;126;126;126;,2;1;2;1;
1610917712,192.168.1.214,49665,137.110.0.70,443,17,107,118,1,1,1610917712684;1610917712708;,107;118;,1;2;
1610917717,192.168.1.214,49665,137.110.0.70,443,17,141,106,1,1,1610917717455;1610917717703;,141;106;,1;2;
1610917720,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610917720767;1610917720768;,137;106;,2;1;
1610917723,192.168.1.214,58524,137.110.0.70,443,6,117,117,2,2,1610917723768;1610917723788;1610917723790;1610917723839;,77;40;77;40;,1;2;2;1;
1610917730,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610917730801;1610917730802;,137;106;,2;1;
1610917731,192.168.1.157,9999,255.255.255.255,9999,17,57,0,1,0,1610917731313;,57;,1;
1610917731,192.168.1.214,49665,137.110.0.70,443,17,1107,1065,5,7,1610917731618;1610917731618;1610917731638;1610917731638;1610917731639;1610917731668;1610917731668;1610917731668;1610917731669;1610917731669;1610917731670;1610917731697;,525;165;126;126;165;200;157;165;126;126;165;126;,1;1;2;2;2;2;2;2;1;1;1;2;
