Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610175694,192.168.1.151,49652,137.110.0.70,443,17,426,617,3,3
1610175695,192.168.1.151,49652,137.110.0.70,443,17,18679,13065,48,42
1610175696,192.168.1.151,49652,137.110.0.70,443,17,71867,91338,185,180
1610175697,192.168.1.151,49652,137.110.0.70,443,17,86705,1514717,594,1190
1610175697,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610175698,192.168.1.151,49652,137.110.0.70,443,17,107932,2057669,733,1539
1610175699,192.168.1.151,49652,137.110.0.70,443,17,70612,1313057,531,992
1610175700,192.168.1.151,49652,137.110.0.70,443,17,61776,1478547,511,1120
1610175701,192.168.1.151,49652,137.110.0.70,443,17,2885,15719,13,16
1610175702,192.168.1.151,49652,137.110.0.70,443,17,48971,1477229,434,1092
1610175702,192.168.1.60,5353,224.0.0.251,5353,17,2193,0,10,0
1610175702,192.168.1.164,5353,224.0.0.251,5353,17,2148,0,11,0
1610175703,192.168.1.151,49652,137.110.0.70,443,17,3930,18898,20,23
1610175703,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610175703,192.168.1.95,137,192.168.1.255,137,17,78,0,1,0
1610175704,192.168.1.151,49652,137.110.0.70,443,17,42425,1192499,372,881
1610175705,192.168.1.151,49652,137.110.0.70,443,17,32276,394133,230,315
1610175706,192.168.1.151,49652,137.110.0.70,443,17,46043,1154039,418,849
1610175707,192.168.1.151,49652,137.110.0.70,443,17,127490,1440476,832,1349
1610175708,192.168.1.151,49652,137.110.0.70,443,17,69259,1159433,548,900
1610175709,192.168.1.151,49652,137.110.0.70,443,17,39430,944690,361,697
1610175710,192.168.1.151,49652,137.110.0.70,443,17,196705,1999120,1514,1468
1610175711,192.168.1.151,49652,137.110.0.70,443,17,21734,569622,179,417
1610175712,192.168.1.151,49652,137.110.0.70,443,17,97802,1028238,745,758
1610175713,192.168.1.151,49652,137.110.0.70,443,17,16112,477385,152,351
1610175714,192.168.1.151,49652,137.110.0.70,443,17,39114,945309,369,694
1610175715,192.168.1.151,49652,137.110.0.70,443,17,68383,1406521,642,1033
1610175716,192.168.1.151,49652,137.110.0.70,443,17,45714,1185224,418,869
1610175717,192.168.1.151,49652,137.110.0.70,443,17,62313,1310090,522,983
1610175718,192.168.1.151,49652,137.110.0.70,443,17,41475,946334,368,710
1610175719,192.168.1.151,49652,137.110.0.70,443,17,4771,21645,18,28
1610175719,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610175719,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610175719,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,163,0,1,0
1610175720,192.168.1.151,49652,137.110.0.70,443,17,48560,1157392,432,862
1610175720,FE80::105C:9167:78D5:F971,0,FF02::16,0,0,76,0,1,0
1610175720,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610175720,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,163,0,1,0
1610175721,192.168.1.151,49652,137.110.0.70,443,17,6768,25457,28,36
1610175721,FE80::105C:9167:78D5:F971,0,FF02::16,0,0,76,0,1,0
1610175721,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610175722,192.168.1.151,49652,137.110.0.70,443,17,51121,1418902,447,1057
1610175723,192.168.1.151,49652,137.110.0.70,443,17,5767,20820,24,29
1610175723,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610175723,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,163,0,1,0
1610175724,192.168.1.151,49652,137.110.0.70,443,17,50226,1418397,466,1058
1610175724,192.168.1.96,0,224.0.0.251,0,2,32,0,1,0
1610175725,192.168.1.151,49652,137.110.0.70,443,17,7550,96162,43,90
1610175726,192.168.1.151,49652,137.110.0.70,443,17,48781,1103160,460,813
1610175727,192.168.1.151,49652,137.110.0.70,443,17,8799,145733,56,121
1610175728,192.168.1.151,49652,137.110.0.70,443,17,66653,1532733,566,1139
1610175729,192.168.1.151,49652,137.110.0.70,443,17,9435,149686,62,120
1610175730,192.168.1.151,49652,137.110.0.70,443,17,41575,1044294,368,779
1610175731,192.168.1.151,49652,137.110.0.70,443,17,7624,84592,42,83
1610175732,192.168.1.151,49652,137.110.0.70,443,17,46409,1367328,429,1009
1610175732,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610175732,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,163,0,1,0
1610175733,192.168.1.151,49652,137.110.0.70,443,17,9878,177400,62,142
1610175734,192.168.1.151,49652,137.110.0.70,443,17,45898,1260154,433,932
1610175735,192.168.1.151,49652,137.110.0.70,443,17,5439,26480,23,33
1610175735,192.168.1.242,5353,224.0.0.251,5353,17,125,0,1,0
1610175735,FE80::F2:F7A1:A360:419,5353,FF02::FB,5353,17,145,0,1,0
1610175736,192.168.1.151,49652,137.110.0.70,443,17,49365,1425287,460,1060
1610175736,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610175736,192.168.1.242,5353,224.0.0.251,5353,17,125,0,1,0
1610175736,FE80::F2:F7A1:A360:419,5353,FF02::FB,5353,17,145,0,1,0
1610175736,192.168.1.67,5353,224.0.0.251,5353,17,640,0,2,0
1610175736,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,680,0,2,0
1610175737,192.168.1.151,49652,137.110.0.70,443,17,16493,384680,127,298
1610175737,192.168.1.67,5353,224.0.0.251,5353,17,1481,0,6,0
1610175737,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,1601,0,6,0
1610175737,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610175738,192.168.1.151,49652,137.110.0.70,443,17,41208,1037005,365,766
1610175738,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,359,0,1,0
1610175739,192.168.1.151,49652,137.110.0.70,443,17,17097,353537,134,272
1610175739,192.168.1.67,5353,224.0.0.251,5353,17,629,0,1,0
1610175739,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,649,0,1,0
1610175740,192.168.1.151,49652,137.110.0.70,443,17,48782,1075710,460,808
1610175740,192.168.1.67,5353,224.0.0.251,5353,17,143,0,1,0
