Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610560881,192.168.1.151,64237,137.110.0.69,443,17,38630,67572,37,108
1610560881,192.168.1.48,137,192.168.1.255,137,17,702,0,9,0
1610560881,192.168.1.48,5353,224.0.0.251,5353,17,2016,0,36,0
1610560881,FE80::1089:DA3D:DF66:33BF,5353,FF02::FB,5353,17,2736,0,36,0
1610560881,FE80::1089:DA3D:DF66:33BF,59765,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,54837,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,53562,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,60434,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,61472,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,53132,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,62295,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,64664,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,58105,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,58612,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,54497,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,52910,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,60698,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,54673,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,61177,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,51407,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::1089:DA3D:DF66:33BF,65076,FF02::1:3,5355,17,70,0,1,0
1610560881,192.168.1.100,51893,224.0.0.252,5355,17,50,0,1,0
1610560881,192.168.1.100,56862,224.0.0.252,5355,17,50,0,1,0
1610560881,192.168.1.48,51723,239.255.255.250,1900,17,197,0,1,0
1610560881,192.168.1.48,51728,239.255.255.250,1900,17,201,0,1,0
1610560881,192.168.1.100,137,192.168.1.255,137,17,78,0,1,0
1610560881,192.168.1.100,5353,224.0.0.251,5353,17,112,0,2,0
1610560881,FE80::8818:83:1987:470C,5353,FF02::FB,5353,17,152,0,2,0
1610560881,FE80::8818:83:1987:470C,51893,FF02::1:3,5355,17,70,0,1,0
1610560881,FE80::8818:83:1987:470C,56862,FF02::1:3,5355,17,70,0,1,0
1610560881,192.168.1.48,59765,224.0.0.252,5355,17,50,0,1,0
1610560881,192.168.1.48,54837,224.0.0.252,5355,17,50,0,1,0
1610560881,192.168.1.48,53562,224.0.0.252,5355,17,50,0,1,0
1610560881,192.168.1.48,60434,224.0.0.252,5355,17,50,0,1,0
1610560881,192.168.1.48,61472,224.0.0.252,5355,17,50,0,1,0
1610560881,192.168.1.48,53132,224.0.0.252,5355,17,50,0,1,0
