Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1614138871,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1614138871080;,216;,1;
1614138872,192.168.1.120,27036,192.168.1.251,55978,6,149,109,2,1,1614138872271;1614138872308;1614138872308;,109;109;40;,1;2;1;
1614138872,192.168.1.120,4500,45.155.40.3,4500,17,176,112,1,1,1614138872276;1614138872308;,176;112;,1;2;
1614138872,192.168.1.120,54357,192.168.1.157,8009,6,214,162,2,1,1614138872290;1614138872312;1614138872312;,162;162;52;,1;2;1;
1614138872,192.168.1.75,1900,239.255.255.250,1900,17,2289,0,6,0,1614138872341;1614138872463;1614138872584;1614138872704;1614138872823;1614138872945;,380;396;398;386;388;341;,1;1;1;1;1;1;
1614138873,192.168.1.75,1900,239.255.255.250,1900,17,332,0,1,0,1614138873065;,332;,1;
1614138873,192.168.1.120,4500,45.155.40.3,4500,17,192,0,1,0,1614138873472;,192;,1;
1614138875,192.168.1.86,49154,255.255.255.255,6667,17,216,0,1,0,1614138875074;,216;,1;
1614138875,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1614138875994;,216;,1;
1614138876,192.168.1.120,4500,45.155.40.3,4500,17,304,176,2,1,1614138876080;1614138876121;1614138876121;,176;176;128;,1;2;1;
1614138877,192.168.1.120,54357,192.168.1.157,8009,6,214,162,2,1,1614138877313;1614138877337;1614138877337;,162;162;52;,1;2;1;
1614138879,192.168.1.86,49154,255.255.255.255,6667,17,216,0,1,0,1614138879988;,216;,1;
1614138879,192.168.1.254,0,224.0.0.1,0,2,36,0,1,0,1614138879988;,36;,1;
1614138881,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1614138881218;,216;,1;
1614138882,192.168.1.251,51992,239.255.255.250,1900,17,202,0,1,0,1614138882141;,202;,1;
1614138882,192.168.1.120,4500,45.155.40.3,4500,17,192,384,1,2,1614138882322;1614138882474;1614138882959;,240;192;144;,2;1;2;
1614138882,192.168.1.120,54357,192.168.1.157,8009,6,214,162,2,1,1614138882338;1614138882449;1614138882449;,162;162;52;,1;2;1;
1614138883,192.168.1.251,51992,239.255.255.250,1900,17,202,0,1,0,1614138883108;,202;,1;
1614138884,192.168.1.251,51992,239.255.255.250,1900,17,202,0,1,0,1614138884188;,202;,1;
1614138885,192.168.1.86,49154,255.255.255.255,6667,17,216,0,1,0,1614138885211;,216;,1;
1614138885,192.168.1.251,51992,239.255.255.250,1900,17,202,0,1,0,1614138885213;,202;,1;
1614138885,192.168.1.75,56170,239.255.255.250,1900,17,157,0,1,0,1614138885827;,157;,1;
1614138886,192.168.1.75,56134,239.255.255.250,1900,17,155,0,1,0,1614138886075;,155;,1;
1614138886,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1614138886132;,216;,1;
