Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610266470,192.168.1.151,49662,137.110.0.69,443,17,2409,1582,6,5
1610266471,192.168.1.151,49662,137.110.0.69,443,17,21096,653472,171,484
1610266472,192.168.1.151,49662,137.110.0.69,443,17,36427,615109,313,466
1610266473,192.168.1.151,49662,137.110.0.69,443,17,3158,2801,8,10
1610266474,192.168.1.151,52738,137.110.0.69,443,6,194,157,3,3
1610266474,192.168.1.151,49662,137.110.0.69,443,17,2401,13538,9,13
1610266475,192.168.1.151,49662,137.110.0.69,443,17,2295,13047,8,12
1610266476,192.168.1.151,49662,137.110.0.69,443,17,62434,1461159,505,1079
1610266477,192.168.1.151,49662,137.110.0.69,443,17,2295,12911,8,13
1610266478,192.168.1.151,49662,137.110.0.69,443,17,2666,12399,9,12
1610266479,192.168.1.151,49662,137.110.0.69,443,17,2401,12882,9,13
1610266480,192.168.1.151,49662,137.110.0.69,443,17,9347,1421,12,6
1610266481,192.168.1.151,49662,137.110.0.69,443,17,51869,1308999,461,969
1610266482,192.168.1.151,49662,137.110.0.69,443,17,47398,1111391,420,821
1610266483,192.168.1.151,49662,137.110.0.69,443,17,477,468,2,1
1610266484,192.168.1.151,49662,137.110.0.69,443,17,4608,25371,24,30
1610266485,192.168.1.151,49662,137.110.0.69,443,17,2528,13011,10,14
1610266485,192.168.1.1,5353,224.0.0.251,5353,17,197,0,1,0
1610266486,192.168.1.151,49662,137.110.0.69,443,17,40570,1193212,331,882
1610266487,0.0.0.0,68,255.255.255.255,67,17,328,0,1,0
1610266487,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610266487,FE80::1853:B8CD:DF48:9FE8,0,FF02::16,0,0,156,0,1,0
1610266487,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610266487,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610266487,192.168.1.151,49662,137.110.0.69,443,17,1581,2329,6,9
1610266487,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610266488,192.168.1.151,49662,137.110.0.69,443,17,5607,13487,18,20
1610266488,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610266488,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610266489,192.168.1.151,49662,137.110.0.69,443,17,2295,10710,8,11
1610266490,192.168.1.151,49662,137.110.0.69,443,17,2643,11979,11,15
1610266490,FE80::1853:B8CD:DF48:9FE8,0,FF02::16,0,0,156,0,1,0
1610266490,192.168.1.60,5353,224.0.0.251,5353,17,4345,0,22,0
1610266490,192.168.1.17,5353,224.0.0.251,5353,17,4158,0,18,0
1610266490,192.168.1.164,5353,224.0.0.251,5353,17,4489,0,25,0
1610266491,192.168.1.151,49662,137.110.0.69,443,17,4541,17096,18,22
1610266491,192.168.1.164,5353,224.0.0.251,5353,17,206,0,1,0
1610266491,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610266491,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610266492,192.168.1.151,49662,137.110.0.69,443,17,62440,1507257,562,1109
1610266493,192.168.1.151,49662,137.110.0.69,443,17,27936,616469,234,457
1610266494,192.168.1.151,49662,137.110.0.69,443,17,106,552,1,1
1610266495,192.168.1.151,49662,137.110.0.69,443,17,1163,3495,8,11
1610266496,192.168.1.151,49662,137.110.0.69,443,17,27175,601330,229,447
1610266497,192.168.1.151,49662,137.110.0.69,443,17,212,452,2,1
1610266498,192.168.1.151,49662,137.110.0.69,443,17,583,1940,3,4
1610266498,192.168.1.67,5353,224.0.0.251,5353,17,1356,0,6,0
1610266498,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,1476,0,6,0
1610266499,192.168.1.67,5353,224.0.0.251,5353,17,861,0,3,0
1610266499,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,758,0,2,0
1610266499,192.168.1.151,49662,137.110.0.69,443,17,44313,1171494,391,862
1610266500,192.168.1.151,49662,137.110.0.69,443,17,4262,5153,14,18
1610266500,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610266500,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610266500,192.168.1.219,5353,224.0.0.251,5353,17,249,0,2,0
1610266500,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,289,0,2,0
1610266500,192.168.1.67,5353,224.0.0.251,5353,17,597,0,2,0
1610266500,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,637,0,2,0
1610266500,192.168.1.219,0,224.0.0.251,0,2,32,0,1,0
1610266501,192.168.1.151,49662,137.110.0.69,443,17,1287,10449,11,14
1610266501,192.168.1.67,5353,224.0.0.251,5353,17,1228,0,4,0
1610266501,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,1308,0,4,0
1610266501,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610266501,FE80::1C9C:E39F:43FE:DE21,0,FF02::16,0,0,76,0,1,0
1610266501,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610266501,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610266502,192.168.1.219,0,224.0.0.251,0,2,32,0,1,0
1610266502,192.168.1.151,49662,137.110.0.69,443,17,32374,750718,245,570
1610266502,FE80::1C9C:E39F:43FE:DE21,0,FF02::16,0,0,76,0,1,0
1610266502,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,396,0,1,0
1610266503,192.168.1.151,49662,137.110.0.69,443,17,65176,1359616,541,1006
1610266503,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,362,0,1,0
1610266504,192.168.1.151,49662,137.110.0.69,443,17,796,1964,6,9
1610266504,192.168.1.151,52738,137.110.0.69,443,6,77,40,1,1
1610266504,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610266504,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610266504,192.168.1.67,5353,224.0.0.251,5353,17,376,0,1,0
1610266504,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,396,0,1,0
1610266505,192.168.1.151,49662,137.110.0.69,443,17,40920,963711,359,710
1610266505,192.168.1.67,5353,224.0.0.251,5353,17,342,0,1,0
1610266505,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,362,0,1,0
1610266506,192.168.1.151,49662,137.110.0.69,443,17,2287,3862,16,15
1610266507,192.168.1.151,49662,137.110.0.69,443,17,2482,1764,6,8
1610266507,192.168.1.1,0,224.0.0.1,0,2,28,0,1,0
1610266508,192.168.1.151,49662,137.110.0.69,443,17,45957,1186137,404,877
1610266508,192.168.1.95,5353,224.0.0.251,5353,17,69,0,1,0
1610266508,192.168.1.1,5353,224.0.0.251,5353,17,108,0,1,0
1610266508,192.168.1.67,5353,224.0.0.251,5353,17,376,0,1,0
1610266508,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,396,0,1,0
1610266509,192.168.1.151,49662,137.110.0.69,443,17,319,763,3,3
1610266510,192.168.1.151,49662,137.110.0.69,443,17,2295,13028,8,12
1610266511,192.168.1.151,49662,137.110.0.69,443,17,2884,14397,12,19
1610266512,192.168.1.151,49662,137.110.0.69,443,17,47493,1286822,421,950
1610266513,192.168.1.151,49662,137.110.0.69,443,17,17241,81312,149,63
1610266513,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610266514,192.168.1.151,49662,137.110.0.69,443,17,3037,26414,15,26
1610266515,192.168.1.151,49662,137.110.0.69,443,17,3907,14270,16,20
1610266515,192.168.1.67,5353,224.0.0.251,5353,17,178,0,1,0
1610266515,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,198,0,1,0
1610266516,192.168.1.151,49662,137.110.0.69,443,17,5762,2748,15,11
1610266517,192.168.1.151,49662,137.110.0.69,443,17,50563,1362560,441,1008
1610266518,192.168.1.151,49662,137.110.0.69,443,17,5983,27412,21,31
1610266519,192.168.1.151,49662,137.110.0.69,443,17,2295,13140,8,13
1610266519,192.168.1.95,137,192.168.1.255,137,17,78,0,1,0
1610266520,192.168.1.151,49662,137.110.0.69,443,17,4032,11734,11,11
1610266521,192.168.1.151,49662,137.110.0.69,443,17,48126,1229262,440,907
1610266522,192.168.1.151,49662,137.110.0.69,443,17,2747,13242,11,14
1610266523,192.168.1.151,49662,137.110.0.69,443,17,3730,1782,10,7
1610266524,192.168.1.151,49662,137.110.0.69,443,17,4115,11003,10,11
1610266525,192.168.1.151,49662,137.110.0.69,443,17,41081,1188796,359,874
1610266526,192.168.1.151,49662,137.110.0.69,443,17,1574,12863,13,16
1610266527,192.168.1.151,49662,137.110.0.69,443,17,2562,12838,9,14
1610266528,192.168.1.151,49662,137.110.0.69,443,17,7230,22213,23,27
1610266529,192.168.1.151,49662,137.110.0.69,443,17,57350,1291245,514,950
1610266530,192.168.1.151,49662,137.110.0.69,443,17,37297,719826,281,539
1610266531,192.168.1.151,49662,137.110.0.69,443,17,10358,11280,39,46
1610266532,192.168.1.151,49662,137.110.0.69,443,17,6022,10344,21,22
1610266533,192.168.1.151,49662,137.110.0.69,443,17,5880,13118,14,18
1610266534,192.168.1.151,52738,137.110.0.69,443,6,194,157,3,3
1610266534,192.168.1.151,49662,137.110.0.69,443,17,56397,1480826,505,1088
1610266535,192.168.1.151,49662,137.110.0.69,443,17,1051,1852,6,9
1610266536,192.168.1.151,49662,137.110.0.69,443,17,6610,561,6,4
1610266537,192.168.1.151,49662,137.110.0.69,443,17,2402,9722,9,10
1610266538,192.168.1.151,49662,137.110.0.69,443,17,55602,1389502,495,1022
1610266540,192.168.1.151,49662,137.110.0.69,443,17,319,1082,3,3
1610266541,192.168.1.151,49662,137.110.0.69,443,17,2789,10216,11,15
1610266542,192.168.1.151,49662,137.110.0.69,443,17,52369,1191927,444,898
1610266543,192.168.1.151,49662,137.110.0.69,443,17,863,1084,4,3
1610266544,192.168.1.151,49662,137.110.0.69,443,17,6386,4885,18,21
1610266545,192.168.1.151,49662,137.110.0.69,443,17,4932,11720,11,17
1610266546,192.168.1.151,49662,137.110.0.69,443,17,53558,1189607,472,881
1610266547,192.168.1.151,49662,137.110.0.69,443,17,1214,1612,6,7
1610266547,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610266548,192.168.1.151,49662,137.110.0.69,443,17,3139,2145,8,8
1610266549,192.168.1.151,49662,137.110.0.69,443,17,2295,11010,8,11
1610266549,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610266550,192.168.1.151,49662,137.110.0.69,443,17,57371,1218257,514,898
1610266551,192.168.1.151,49662,137.110.0.69,443,17,6026,7038,18,20
1610266552,192.168.1.151,49662,137.110.0.69,443,17,3264,1914,8,6
1610266553,192.168.1.151,49662,137.110.0.69,443,17,67429,954230,376,725
1610266554,192.168.1.151,49662,137.110.0.69,443,17,2361,1626,6,8
1610266555,192.168.1.151,49662,137.110.0.69,443,17,106,443,1,1
1610266556,192.168.1.151,49662,137.110.0.69,443,17,2530,2014,9,7
1610266557,192.168.1.151,49662,137.110.0.69,443,17,41739,1180237,380,871
1610266558,192.168.1.151,49662,137.110.0.69,443,17,477,501,2,1
1610266559,192.168.1.151,49662,137.110.0.69,443,17,3062,3066,7,10
1610266560,192.168.1.151,49662,137.110.0.69,443,17,50900,1414971,447,1048
1610266561,192.168.1.151,49662,137.110.0.69,443,17,3038,897,6,4
1610266562,192.168.1.151,49662,137.110.0.69,443,17,1513,3210,8,11
1610266563,192.168.1.151,49662,137.110.0.69,443,17,3025,2038,7,8
1610266564,192.168.1.151,52738,137.110.0.69,443,6,77,40,1,1
1610266564,192.168.1.151,49662,137.110.0.69,443,17,2189,9264,7,9
1610266565,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610266565,192.168.1.151,49662,137.110.0.69,443,17,44842,1280160,396,942
1610266565,FE80::1853:B8CD:DF48:9FE8,0,FF02::16,0,0,96,0,1,0
1610266565,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610266565,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610266566,192.168.1.151,49662,137.110.0.69,443,17,636,512,6,4
1610266566,FE80::1853:B8CD:DF48:9FE8,0,FF02::16,0,0,96,0,1,0
1610266566,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610266566,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610266566,192.168.1.208,5353,224.0.0.251,5353,17,98,0,1,0
1610266566,FE80::1818:D95:C0E6:EEC6,5353,FF02::FB,5353,17,118,0,1,0
1610266567,FE80::1818:D95:C0E6:EEC6,0,FF02::16,0,0,76,0,1,0
1610266567,192.168.1.208,5353,224.0.0.251,5353,17,98,0,1,0
