Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610563590,192.168.1.151,64237,137.110.0.69,443,17,15989,159395,42,279
1610563590,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610563590,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610563591,192.168.1.151,64237,137.110.0.69,443,17,13387,162869,44,279
1610563591,192.168.1.164,5353,224.0.0.251,5353,17,2123,0,13,0
1610563591,192.168.1.60,5353,224.0.0.251,5353,17,2340,0,16,0
1610563591,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610563592,192.168.1.151,64237,137.110.0.69,443,17,12528,162286,37,277
1610563593,192.168.1.151,64237,137.110.0.69,443,17,11592,153136,44,270
1610563593,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563594,192.168.1.151,64237,137.110.0.69,443,17,14978,154347,46,279
1610563594,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563595,192.168.1.151,64237,137.110.0.69,443,17,14934,138137,44,263
1610563595,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563596,192.168.1.151,64237,137.110.0.69,443,17,13950,162307,44,277
1610563596,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563597,192.168.1.151,64237,137.110.0.69,443,17,12448,159477,43,276
1610563597,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563597,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563597,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563598,192.168.1.151,64237,137.110.0.69,443,17,11727,154061,44,262
1610563599,192.168.1.151,64237,137.110.0.69,443,17,13273,143765,48,258
1610563599,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563600,192.168.1.151,64237,137.110.0.69,443,17,13484,143214,38,252
1610563601,192.168.1.151,64237,137.110.0.69,443,17,11757,148164,42,257
1610563601,192.168.1.151,60185,137.110.0.69,443,6,117,117,2,2
1610563601,192.168.1.1,52079,239.255.255.250,1900,17,1440,0,3,0
1610563601,192.168.1.1,54757,239.255.255.250,1900,17,517,0,1,0
1610563601,192.168.1.1,35757,239.255.255.250,1900,17,963,0,2,0
1610563601,192.168.1.1,35919,239.255.255.250,1900,17,533,0,1,0
1610563601,192.168.1.1,48908,239.255.255.250,1900,17,983,0,2,0
1610563601,192.168.1.1,39272,239.255.255.250,1900,17,515,0,1,0
1610563601,192.168.1.1,35601,239.255.255.250,1900,17,527,0,1,0
1610563601,192.168.1.1,52639,239.255.255.250,1900,17,1440,0,3,0
1610563601,192.168.1.1,43268,239.255.255.250,1900,17,517,0,1,0
1610563601,192.168.1.1,35381,239.255.255.250,1900,17,963,0,2,0
1610563601,192.168.1.1,53146,239.255.255.250,1900,17,533,0,1,0
1610563601,192.168.1.1,60210,239.255.255.250,1900,17,983,0,2,0
1610563601,192.168.1.1,58750,239.255.255.250,1900,17,515,0,1,0
1610563601,192.168.1.1,33968,239.255.255.250,1900,17,527,0,1,0
1610563602,192.168.1.151,64237,137.110.0.69,443,17,11823,152039,37,262
1610563603,192.168.1.151,64237,137.110.0.69,443,17,8899,206747,43,305
1610563603,192.168.1.60,5353,224.0.0.251,5353,17,1801,0,7,0
1610563603,192.168.1.164,5353,224.0.0.251,5353,17,1433,0,6,0
1610563604,192.168.1.151,64237,137.110.0.69,443,17,10821,190740,44,297
1610563604,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563604,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563605,192.168.1.151,64237,137.110.0.69,443,17,11631,148302,40,258
1610563605,192.168.1.48,57621,192.168.1.255,57621,17,72,0,1,0
1610563605,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563606,192.168.1.151,64237,137.110.0.69,443,17,10314,158115,45,264
1610563606,192.168.1.1,5353,224.0.0.251,5353,17,254,0,1,0
1610563607,192.168.1.151,64237,137.110.0.69,443,17,10726,138407,36,240
1610563608,192.168.1.151,64237,137.110.0.69,443,17,14956,142386,48,250
1610563608,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563609,192.168.1.151,64237,137.110.0.69,443,17,9711,152819,41,264
1610563610,192.168.1.151,64237,137.110.0.69,443,17,12767,146280,43,252
1610563610,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610563611,192.168.1.151,64237,137.110.0.69,443,17,13382,142368,38,255
1610563612,192.168.1.151,64237,137.110.0.69,443,17,12893,141287,36,237
1610563613,192.168.1.151,64237,137.110.0.69,443,17,14568,130805,45,255
1610563613,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563613,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563614,192.168.1.151,64237,137.110.0.69,443,17,14932,137359,45,238
1610563614,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563615,192.168.1.151,64237,137.110.0.69,443,17,16572,125551,50,237
1610563615,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563616,192.168.1.151,64237,137.110.0.69,443,17,13258,126090,39,223
1610563616,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563617,192.168.1.151,64237,137.110.0.69,443,17,13140,143161,40,245
1610563618,192.168.1.151,64237,137.110.0.69,443,17,12055,140117,45,252
1610563619,192.168.1.151,64237,137.110.0.69,443,17,11280,139214,35,239
1610563620,192.168.1.151,64237,137.110.0.69,443,17,14212,130945,41,245
1610563620,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563620,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563621,192.168.1.151,64237,137.110.0.69,443,17,17408,131443,54,266
1610563622,192.168.1.151,64237,137.110.0.69,443,17,16386,143722,40,259
1610563623,192.168.1.151,64237,137.110.0.69,443,17,14255,145490,43,271
1610563623,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563623,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563624,192.168.1.151,64237,137.110.0.69,443,17,14913,142001,48,272
1610563625,192.168.1.151,64237,137.110.0.69,443,17,20644,166113,68,294
1610563625,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563626,192.168.1.151,64237,137.110.0.69,443,17,13589,144649,39,261
1610563626,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610563626,192.168.1.48,51544,239.255.255.250,1900,17,197,0,1,0
1610563626,192.168.1.48,51549,239.255.255.250,1900,17,201,0,1,0
1610563627,192.168.1.151,64237,137.110.0.69,443,17,11991,130744,34,241
1610563627,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563627,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563627,192.168.1.48,51544,239.255.255.250,1900,17,197,0,1,0
1610563627,192.168.1.48,51549,239.255.255.250,1900,17,201,0,1,0
1610563628,192.168.1.151,64237,137.110.0.69,443,17,13285,130520,39,244
1610563628,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563628,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563628,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563628,192.168.1.48,51544,239.255.255.250,1900,17,197,0,1,0
1610563628,192.168.1.48,51549,239.255.255.250,1900,17,201,0,1,0
1610563629,192.168.1.151,64237,137.110.0.69,443,17,12969,120862,38,236
1610563629,192.168.1.48,51544,239.255.255.250,1900,17,197,0,1,0
1610563629,192.168.1.48,51549,239.255.255.250,1900,17,201,0,1,0
1610563630,192.168.1.151,64237,137.110.0.69,443,17,12764,130564,34,241
1610563631,192.168.1.151,64237,137.110.0.69,443,17,12705,125029,36,235
1610563631,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610563631,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610563631,192.168.1.151,60185,137.110.0.69,443,6,77,40,1,1
1610563631,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563631,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563632,192.168.1.151,64237,137.110.0.69,443,17,12373,115277,37,222
1610563632,192.168.1.220,5353,224.0.0.251,5353,17,98,0,1,0
1610563632,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,118,0,1,0
1610563632,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563633,192.168.1.151,64237,137.110.0.69,443,17,13354,132823,39,242
1610563633,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563634,192.168.1.151,64237,137.110.0.69,443,17,13650,159428,44,274
1610563634,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563635,192.168.1.151,64237,137.110.0.69,443,17,13150,149564,40,265
1610563635,192.168.1.220,5353,224.0.0.251,5353,17,98,0,1,0
1610563635,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,118,0,1,0
1610563635,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563636,192.168.1.151,64237,137.110.0.69,443,17,13517,155931,44,269
1610563637,192.168.1.151,64237,137.110.0.69,443,17,15585,141808,41,254
1610563638,192.168.1.151,64237,137.110.0.69,443,17,14390,139494,51,255
1610563639,192.168.1.151,64237,137.110.0.69,443,17,11191,154882,39,270
1610563640,192.168.1.151,64237,137.110.0.69,443,17,11397,137293,42,247
1610563640,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610563640,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563640,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563641,192.168.1.151,64237,137.110.0.69,443,17,13496,118190,36,224
1610563641,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563641,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563642,192.168.1.151,64237,137.110.0.69,443,17,12889,135410,33,244
1610563642,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563642,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563643,192.168.1.151,64237,137.110.0.69,443,17,13167,142886,38,256
1610563643,192.168.1.100,62686,239.255.255.250,1900,17,202,0,1,0
1610563643,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563643,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563643,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563644,192.168.1.151,64237,137.110.0.69,443,17,14329,133339,42,247
1610563644,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610563644,192.168.1.100,62690,239.255.255.250,1900,17,201,0,1,0
1610563644,192.168.1.100,62686,239.255.255.250,1900,17,202,0,1,0
1610563645,192.168.1.151,64237,137.110.0.69,443,17,13000,128694,39,235
1610563645,192.168.1.100,62690,239.255.255.250,1900,17,201,0,1,0
1610563645,192.168.1.100,62686,239.255.255.250,1900,17,202,0,1,0
1610563646,192.168.1.151,64237,137.110.0.69,443,17,13140,132164,38,239
1610563646,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563646,192.168.1.100,62690,239.255.255.250,1900,17,201,0,1,0
1610563646,192.168.1.100,62686,239.255.255.250,1900,17,202,0,1,0
1610563647,192.168.1.151,64237,137.110.0.69,443,17,14915,130576,46,239
1610563647,192.168.1.100,62690,239.255.255.250,1900,17,201,0,1,0
1610563647,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610563648,192.168.1.151,64237,137.110.0.69,443,17,11399,132502,37,238
1610563649,192.168.1.151,64237,137.110.0.69,443,17,14427,137097,40,239
1610563649,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563650,192.168.1.151,64237,137.110.0.69,443,17,14398,141487,40,254
1610563650,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610563651,192.168.1.151,64237,137.110.0.69,443,17,12658,150159,38,259
1610563651,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563651,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563651,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563652,192.168.1.151,64237,137.110.0.69,443,17,12466,144616,38,245
1610563652,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610563652,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563652,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563653,192.168.1.151,64237,137.110.0.69,443,17,21513,154844,57,272
1610563653,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563653,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563654,192.168.1.151,64237,137.110.0.69,443,17,12912,133428,39,232
1610563655,192.168.1.151,64237,137.110.0.69,443,17,13478,131922,38,223
1610563655,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563655,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563655,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563656,192.168.1.151,64237,137.110.0.69,443,17,13055,136599,37,240
1610563656,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563656,192.168.1.95,5353,224.0.0.251,5353,17,69,0,1,0
1610563657,192.168.1.151,64237,137.110.0.69,443,17,12353,126521,36,227
1610563657,192.168.1.1,5353,224.0.0.251,5353,17,108,0,1,0
1610563658,192.168.1.151,64237,137.110.0.69,443,17,13137,116681,42,220
1610563658,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563659,192.168.1.151,64237,137.110.0.69,443,17,12261,121837,37,222
1610563660,192.168.1.151,64237,137.110.0.69,443,17,18781,133125,46,244
1610563660,192.168.1.1,0,224.0.0.1,0,2,28,0,1,0
