Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610391852,192.168.1.151,53644,137.110.0.69,443,17,3834,3171,13,17
1610391853,192.168.1.151,53644,137.110.0.69,443,17,3138,1590,7,8
1610391854,192.168.1.219,5353,224.0.0.251,5353,17,324,0,2,0
1610391854,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,364,0,2,0
1610391854,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610391854,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391854,192.168.1.151,53644,137.110.0.69,443,17,1180,224,2,2
1610391854,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610391855,192.168.1.151,53644,137.110.0.69,443,17,314,711,2,2
1610391855,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610391855,192.168.1.151,55107,137.110.0.69,443,6,77,40,1,1
1610391856,192.168.1.151,53644,137.110.0.69,443,17,92644,2351230,874,1724
1610391857,192.168.1.151,53644,137.110.0.69,443,17,11236,236318,106,173
1610391858,192.168.1.151,53644,137.110.0.69,443,17,369,0,1,0
1610391858,192.168.1.219,5353,224.0.0.251,5353,17,181,0,1,0
1610391858,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,201,0,1,0
1610391859,192.168.1.151,53644,137.110.0.69,443,17,106,351,1,2
1610391860,192.168.1.151,53644,137.110.0.69,443,17,212,370,2,3
1610391861,192.168.1.48,57621,192.168.1.255,57621,17,72,0,1,0
1610391861,192.168.1.151,53644,137.110.0.69,443,17,0,150,0,1
1610391863,192.168.1.151,53644,137.110.0.69,443,17,9066,8284,18,16
1610391864,192.168.1.151,53644,137.110.0.69,443,17,15957,27760,46,60
1610391864,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391864,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610391865,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610391865,192.168.1.151,53644,137.110.0.69,443,17,58585,1450757,526,1075
1610391866,192.168.1.151,53644,137.110.0.69,443,17,68724,1404773,648,1031
1610391867,192.168.1.219,5353,224.0.0.251,5353,17,181,0,1,0
1610391867,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,201,0,1,0
1610391867,192.168.1.151,53644,137.110.0.69,443,17,1726,3025,10,13
1610391868,192.168.1.151,53644,137.110.0.69,443,17,961,994,5,7
1610391868,192.168.1.63,5353,224.0.0.251,5353,17,68,0,1,0
1610391868,FE80::1864:2A0F:B3D3:9D9B,5353,FF02::FB,5353,17,88,0,1,0
1610391868,192.168.1.164,5353,224.0.0.251,5353,17,393,0,1,0
1610391868,192.168.1.60,5353,224.0.0.251,5353,17,415,0,1,0
1610391869,192.168.1.151,53644,137.110.0.69,443,17,3783,2121,7,10
1610391870,192.168.1.151,53644,137.110.0.69,443,17,212,458,2,3
1610391871,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610391872,192.168.1.151,53644,137.110.0.69,443,17,107,118,1,1
1610391873,192.168.1.151,53644,137.110.0.69,443,17,475,296,2,1
1610391874,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391874,192.168.1.151,53644,137.110.0.69,443,17,1073,106,1,1
1610391875,192.168.1.151,53644,137.110.0.69,443,17,53681,1227391,462,928
1610391876,192.168.1.151,53644,137.110.0.69,443,17,83649,1764872,788,1292
1610391876,192.168.1.1,5353,224.0.0.251,5353,17,197,0,1,0
1610391876,192.168.1.219,0,239.255.255.250,0,2,32,0,1,0
1610391877,192.168.1.151,53644,137.110.0.69,443,17,12854,102938,120,80
1610391878,192.168.1.151,53644,137.110.0.69,443,17,1384,7447,7,10
1610391879,192.168.1.151,53644,137.110.0.69,443,17,106,466,1,3
1610391880,192.168.1.151,53644,137.110.0.69,443,17,4155,5866,13,11
1610391881,192.168.1.151,53644,137.110.0.69,443,17,9287,6612,17,20
1610391881,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610391883,192.168.1.151,53644,137.110.0.69,443,17,2072,2200,11,14
1610391884,192.168.1.151,53644,137.110.0.69,443,17,2722,1459,5,7
1610391884,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391884,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610391884,192.168.1.1,0,224.0.0.1,0,2,28,0,1,0
1610391884,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610391884,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610391885,192.168.1.63,0,224.0.0.251,0,2,32,0,1,0
1610391885,192.168.1.151,53644,137.110.0.69,443,17,819,8030,6,11
1610391885,192.168.1.151,55107,137.110.0.69,443,6,117,117,2,2
1610391886,192.168.1.151,53644,137.110.0.69,443,17,96389,2595532,909,1901
1610391887,192.168.1.151,53644,137.110.0.69,443,17,20248,231741,163,176
1610391888,192.168.1.151,53644,137.110.0.69,443,17,19129,1777,22,13
1610391889,192.168.1.151,53644,137.110.0.69,443,17,2561,2909,9,15
1610391890,192.168.1.151,53644,137.110.0.69,443,17,212,300,2,2
1610391890,192.168.1.95,0,224.0.0.251,0,2,32,0,1,0
1610391890,192.168.1.63,54193,239.255.255.250,1900,17,202,0,1,0
1610391891,192.168.1.48,57621,192.168.1.255,57621,17,72,0,1,0
1610391891,192.168.1.151,53644,137.110.0.69,443,17,1102,8544,8,11
1610391891,192.168.1.63,54193,239.255.255.250,1900,17,202,0,1,0
1610391892,192.168.1.151,53644,137.110.0.69,443,17,4152,13523,14,22
1610391892,192.168.1.63,54193,239.255.255.250,1900,17,202,0,1,0
1610391893,192.168.1.151,53644,137.110.0.69,443,17,475,316,2,2
1610391893,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391893,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610391893,192.168.1.63,54193,239.255.255.250,1900,17,202,0,1,0
1610391894,192.168.1.151,53644,137.110.0.69,443,17,1073,414,1,3
1610391895,192.168.1.151,53644,137.110.0.69,443,17,53114,1542501,500,1135
1610391896,192.168.1.151,53644,137.110.0.69,443,17,73057,1402309,677,1033
1610391896,192.168.1.48,60319,239.255.255.250,1900,17,201,0,1,0
1610391896,192.168.1.48,60314,239.255.255.250,1900,17,197,0,1,0
1610391897,192.168.1.48,60319,239.255.255.250,1900,17,201,0,1,0
1610391897,192.168.1.151,53644,137.110.0.69,443,17,966,8479,8,10
1610391897,192.168.1.196,5353,224.0.0.251,5353,17,205,0,1,0
1610391897,FE80::1020:B7E3:5E71:B195,5353,FF02::FB,5353,17,225,0,1,0
1610391897,192.168.1.48,60314,239.255.255.250,1900,17,197,0,1,0
1610391898,192.168.1.151,53644,137.110.0.69,443,17,1613,1223,7,8
1610391898,192.168.1.48,60319,239.255.255.250,1900,17,201,0,1,0
1610391898,192.168.1.48,60314,239.255.255.250,1900,17,197,0,1,0
1610391899,192.168.1.48,60319,239.255.255.250,1900,17,201,0,1,0
1610391899,192.168.1.151,53644,137.110.0.69,443,17,107,434,1,3
1610391900,192.168.1.151,53644,137.110.0.69,443,17,3662,1687,6,8
1610391900,192.168.1.196,5353,224.0.0.251,5353,17,205,0,1,0
1610391900,FE80::1020:B7E3:5E71:B195,5353,FF02::FB,5353,17,225,0,1,0
1610391901,192.168.1.151,53644,137.110.0.69,443,17,141,401,1,3
1610391902,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
