Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1614142786,192.168.1.75,46165,239.255.255.250,1900,17,155,0,1,0,1614142786017;,155;,1;
1614142786,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1614142786281;,216;,1;
1614142786,192.168.1.120,54357,192.168.1.157,8009,6,214,162,2,1,1614142786679;1614142786779;1614142786779;,162;162;52;,1;2;1;
1614142786,192.168.1.242,55675,239.255.255.250,1900,17,459,0,3,0,1614142786773;1614142786877;1614142786984;,153;153;153;,1;1;1;
1614142787,192.168.1.120,4500,45.155.40.3,4500,17,1168,560,5,4,1614142787671;1614142787835;1614142787847;1614142787874;1614142787877;1614142787877;1614142787877;1614142787881;1614142787891;,192;576;128;128;176;128;144;128;128;,1;1;2;1;2;2;1;1;2;
1614142788,192.168.1.120,4500,45.155.40.3,4500,17,0,144,0,1,1614142788082;,144;,2;
1614142789,192.168.1.86,49154,255.255.255.255,6667,17,216,0,1,0,1614142789968;,216;,1;
1614142790,192.168.1.120,4500,45.155.40.3,4500,17,5232,7200,12,11,1614142790322;1614142790322;1614142790348;1614142790348;1614142790351;1614142790351;1614142790371;1614142790371;1614142790371;1614142790373;1614142790373;1614142790380;1614142790380;1614142790380;1614142790391;1614142790391;1614142790392;1614142790394;1614142790394;1614142790394;1614142790394;1614142790419;1614142790430;,144;144;592;608;1344;192;1456;336;160;1344;192;176;176;1120;720;176;128;1440;1456;128;144;128;128;,1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2;1;1;2;
1614142791,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1614142791196;,216;,1;
1614142791,192.168.1.120,4500,45.155.40.3,4500,17,176,128,1,1,1614142791689;1614142791705;,176;128;,1;2;
1614142791,192.168.1.120,54357,192.168.1.157,8009,6,214,162,2,1,1614142791781;1614142791815;1614142791815;,162;162;52;,1;2;1;
1614142794,192.168.1.120,4500,45.155.40.3,4500,17,112,288,1,1,1614142794065;1614142794065;,288;112;,2;1;
1614142794,192.168.1.86,49154,255.255.255.255,6667,17,216,0,1,0,1614142794883;,216;,1;
1614142795,192.168.1.120,4500,45.155.40.3,4500,17,304,304,2,2,1614142795160;1614142795174;1614142795204;1614142795204;,176;128;176;128;,1;2;2;1;
1614142795,192.168.1.120,54360,17.57.144.117,5223,6,173,105,2,1,1614142795648;1614142795664;1614142795664;,121;105;52;,1;2;1;
1614142796,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1614142796111;,216;,1;
1614142796,192.168.1.120,4500,45.155.40.3,4500,17,192,0,1,0,1614142796704;,192;,1;
1614142796,192.168.1.242,55675,239.255.255.250,1900,17,459,0,3,0,1614142796772;1614142796884;1614142796986;,153;153;153;,1;1;1;
1614142796,192.168.1.120,54357,192.168.1.157,8009,6,162,0,1,0,1614142796816;,162;,1;
1614142797,192.168.1.120,54357,192.168.1.157,8009,6,52,162,1,1,1614142797037;1614142797038;,162;52;,2;1;
1614142798,192.168.1.120,27036,192.168.1.251,55978,6,149,109,2,1,1614142798219;1614142798269;1614142798270;,109;109;40;,1;2;1;
1614142798,192.168.1.120,4500,45.155.40.3,4500,17,6704,484880,36,337,1614142798906;1614142798937;1614142798937;1614142798938;1614142798967;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798982;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798983;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798984;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798985;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798986;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798987;1614142798988;1614142798988;1614142798988;1614142798988;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798989;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798990;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798991;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798992;1614142798993;1614142798993;1614142798993;1614142798993;1614142798993;1614142798993;1614142798994;1614142798994;1614142798994;1614142798994;1614142798994;1614142798994;1614142798994;1614142798994;1614142798994;1614142798994;1614142798995;,912;128;256;144;128;1440;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;144;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;144;144;144;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;144;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;144;144;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;144;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;992;144;144;144;144;144;144;1456;1456;1456;1456;1456;1456;1456;1456;864;128;144;,1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;
