Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1614141582,192.168.1.120,4500,45.155.40.3,4500,17,368,256,2,2,1614141582197;1614141582235;1614141582379;1614141582897;,176;112;192;144;,1;2;1;2;
1614141583,192.168.1.120,4500,45.155.40.3,4500,17,12192,1279616,88,882,1614141583918;1614141583944;1614141583944;1614141583944;1614141583945;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583946;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583947;1614141583948;1614141583948;1614141583948;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583949;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583950;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583951;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583952;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583953;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583954;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583955;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583957;1614141583958;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583959;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583960;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583961;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583962;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583963;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583964;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583965;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583966;1614141583968;1614141583968;1614141583968;1614141583968;1614141583968;1614141583968;1614141583969;1614141583969;1614141583969;1614141583969;1614141583969;1614141583969;1614141583969;1614141583969;1614141583969;1614141583978;1614141583987;1614141583987;1614141583987;1614141583987;1614141583987;1614141583987;1614141583987;1614141583987;1614141583987;1614141583987;1614141583987;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583988;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583989;1614141583990;1614141583990;1614141583990;1614141583990;1614141583990;1614141583990;1614141583990;1614141583990;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583991;1614141583992;1614141583992;1614141583992;1614141583992;1614141583992;1614141583992;1614141583992;1614141583992;1614141583992;1614141583992;1614141583992;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583993;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583994;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583995;1614141583996;1614141583996;1614141583996;1614141583996;1614141583996;1614141583996;1614141583996;1614141583996;1614141583996;1614141583996;1614141583996;1614141583996;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583998;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;1614141583999;,976;128;240;1440;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;784;128;128;128;1440;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;144;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;1456;1456;1456;1456;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;144;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;128;128;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;1456;,1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
