Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610344184,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610344184,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610344184,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610344184,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610344185,192.168.1.151,55621,137.110.0.69,443,17,8148,2260,12,11
1610344186,192.168.1.151,55621,137.110.0.69,443,17,930,3424,3,6
1610344186,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610344187,192.168.1.151,55621,137.110.0.69,443,17,507,0,2,0
1610344187,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610344187,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610344187,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610344188,192.168.1.151,55621,137.110.0.69,443,17,47252,1295154,440,962
1610344188,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610344188,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610344189,192.168.1.151,55621,137.110.0.69,443,17,132394,2410618,1249,1771
1610344189,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610344189,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610344190,192.168.1.151,55621,137.110.0.69,443,17,23002,229700,217,170
1610344190,FE80::403:9A25:E9EE:DBCA,0,FF02::16,0,0,76,0,1,0
1610344190,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610344190,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610344190,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610344190,192.168.1.151,60545,137.110.0.69,443,6,77,40,1,1
1610344192,192.168.1.151,55621,137.110.0.69,443,17,477,224,2,1
1610344192,FE80::403:9A25:E9EE:DBCA,0,FF02::16,0,0,76,0,1,0
1610344192,192.168.1.1,5353,224.0.0.251,5353,17,267,0,3,0
1610344193,192.168.1.1,5353,224.0.0.251,5353,17,448,0,3,0
1610344193,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610344193,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610344193,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610344193,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610344194,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610344194,192.168.1.1,5353,224.0.0.251,5353,17,350,0,2,0
1610344194,192.168.1.95,5353,224.0.0.251,5353,17,69,0,1,0
1610344194,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610344194,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610344194,192.168.1.151,55621,137.110.0.69,443,17,885,1122,4,6
1610344196,192.168.1.200,52308,239.255.255.250,1900,17,2418,0,9,0
1610344196,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610344196,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610344196,192.168.1.1,5353,224.0.0.251,5353,17,226,0,1,0
1610344197,192.168.1.151,55621,137.110.0.69,443,17,371,0,1,0
1610344197,192.168.1.164,0,239.255.255.250,0,2,32,0,1,0
1610344197,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610344197,192.168.1.219,0,224.0.0.251,0,2,32,0,1,0
1610344198,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610344198,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610344198,192.168.1.151,55621,137.110.0.69,443,17,66458,1711416,626,1256
1610344198,192.168.1.1,5353,224.0.0.251,5353,17,164,0,2,0
1610344199,192.168.1.151,55621,137.110.0.69,443,17,73901,1076408,696,788
1610344199,192.168.1.1,5353,224.0.0.251,5353,17,103,0,1,0
1610344200,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610344201,FE80::14B8:3909:93C2:4F5C,0,FF02::16,0,0,76,0,1,0
1610344201,192.168.1.151,55621,137.110.0.69,443,17,106,298,1,1
1610344202,192.168.1.151,55621,137.110.0.69,443,17,7628,16188,23,20
1610344202,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610344203,192.168.1.164,0,239.255.255.250,0,2,32,0,1,0
1610344203,192.168.1.151,55621,137.110.0.69,443,17,106,1327,1,1
1610344205,192.168.1.151,55621,137.110.0.69,443,17,17152,3069,18,11
1610344206,192.168.1.151,55621,137.110.0.69,443,17,2639,14687,10,14
1610344206,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610344207,192.168.1.151,55621,137.110.0.69,443,17,955,1645,4,3
1610344207,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610344208,192.168.1.151,55621,137.110.0.69,443,17,61514,1656912,577,1216
1610344209,192.168.1.151,55621,137.110.0.69,443,17,34696,707661,308,526
1610344210,192.168.1.151,55621,137.110.0.69,443,17,14561,14045,19,13
1610344211,192.168.1.151,55621,137.110.0.69,443,17,1208,1002,6,2
1610344212,192.168.1.151,55621,137.110.0.69,443,17,1383,118,5,1
1610344212,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610344213,192.168.1.151,55621,137.110.0.69,443,17,901,1170,6,7
1610344214,192.168.1.151,55621,137.110.0.69,443,17,569,118,3,1
1610344214,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610344214,192.168.1.60,5353,224.0.0.251,5353,17,500,0,4,0
1610344214,192.168.1.17,5353,224.0.0.251,5353,17,854,0,7,0
1610344215,192.168.1.60,5353,224.0.0.251,5353,17,1763,0,8,0
1610344215,192.168.1.164,5353,224.0.0.251,5353,17,1589,0,6,0
1610344215,192.168.1.17,5353,224.0.0.251,5353,17,1150,0,5,0
1610344215,192.168.1.151,55621,137.110.0.69,443,17,320,501,3,4
1610344216,192.168.1.151,55621,137.110.0.69,443,17,141,243,1,2
1610344217,192.168.1.151,55621,137.110.0.69,443,17,1101,342,5,3
1610344217,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610344217,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610344218,192.168.1.164,0,239.255.255.250,0,2,32,0,1,0
1610344218,192.168.1.151,55621,137.110.0.69,443,17,49863,1441598,469,1062
1610344219,192.168.1.151,55621,137.110.0.69,443,17,97626,1392060,921,1020
1610344220,192.168.1.151,55621,137.110.0.69,443,17,107,118,1,1
1610344220,192.168.1.171,5353,224.0.0.251,5353,17,140,0,1,0
1610344220,FE80::CF5:693A:BCBB:A4DA,5353,FF02::FB,5353,17,160,0,1,0
