Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1614135727,192.168.1.151,57099,137.110.0.69,443,17,4308,5748,13,10,1614135727002;1614135727418;1614135727444;1614135727445;1614135727445;1614135727473;1614135727474;1614135727537;1614135727905;1614135727905;1614135727905;1614135727936;1614135727936;1614135727945;1614135727953;1614135727953;1614135727953;1614135727954;1614135727955;1614135727955;1614135727955;1614135727987;1614135727995;,371;118;118;106;106;106;106;118;1366;1366;227;106;106;1202;708;1366;335;106;1366;335;106;106;106;,1;1;2;1;1;2;1;1;1;1;1;2;2;2;2;2;2;1;2;2;1;1;1;
1614135727,192.168.1.48,57183,239.255.255.250,1900,17,202,0,1,0,1614135727451;,202;,1;
1614135727,192.168.1.48,57188,239.255.255.250,1900,17,197,0,1,0,1614135727487;,197;,1;
1614135728,192.168.1.151,57099,137.110.0.69,443,17,6478,4179,59,30,1614135728026;1614135728067;1614135728205;1614135728219;1614135728220;1614135728227;1614135728228;1614135728228;1614135728241;1614135728241;1614135728242;1614135728242;1614135728243;1614135728243;1614135728245;1614135728245;1614135728246;1614135728254;1614135728254;1614135728266;1614135728266;1614135728267;1614135728267;1614135728268;1614135728268;1614135728268;1614135728269;1614135728269;1614135728269;1614135728269;1614135728269;1614135728269;1614135728270;1614135728275;1614135728275;1614135728280;1614135728280;1614135728280;1614135728281;1614135728293;1614135728293;1614135728293;1614135728293;1614135728293;1614135728294;1614135728294;1614135728294;1614135728294;1614135728295;1614135728295;1614135728295;1614135728295;1614135728296;1614135728296;1614135728296;1614135728302;1614135728302;1614135728302;1614135728302;1614135728303;1614135728304;1614135728304;1614135728304;1614135728304;1614135728304;1614135728304;1614135728304;1614135728314;1614135728315;1614135728315;1614135728315;1614135728316;1614135728316;1614135728317;1614135728318;1614135728318;1614135728325;1614135728325;1614135728325;1614135728325;1614135728326;1614135728326;1614135728327;1614135728327;1614135728342;1614135728343;1614135728896;1614135728947;1614135728988;,881;106;118;118;118;118;106;106;118;118;106;106;106;106;118;118;118;106;106;106;106;106;106;118;118;118;106;106;106;106;106;106;118;118;118;118;118;118;118;106;106;106;118;106;106;106;106;106;118;118;106;106;106;106;118;118;118;118;118;106;106;106;106;106;106;106;106;106;106;106;106;106;106;118;106;106;106;106;106;106;106;106;106;106;106;106;162;162;106;,2;1;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;2;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;1;2;2;2;2;1;1;1;1;2;1;1;2;1;
1614135728,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0,1614135728266;,57;,1;
1614135728,192.168.1.219,49280,239.255.255.250,1900,17,459,0,3,0,1614135728346;1614135728447;1614135728555;,153;153;153;,1;1;1;
1614135728,192.168.1.48,57183,239.255.255.250,1900,17,202,0,1,0,1614135728447;,202;,1;
1614135728,192.168.1.48,57188,239.255.255.250,1900,17,197,0,1,0,1614135728486;,197;,1;
1614135729,192.168.1.220,5353,224.0.0.251,5353,17,181,0,1,0,1614135729188;,181;,1;
1614135729,FE80::DF:366:3334:FC8F,5353,FF02::FB,5353,17,201,0,1,0,1614135729188;,201;,1;
