Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610174458,192.168.1.151,49652,137.110.0.70,443,17,126,0,1,0
1610174458,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610174459,192.168.1.151,49652,137.110.0.70,443,17,7937,3921,16,20
1610174459,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610174459,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610174459,192.168.1.109,0,239.255.255.250,0,2,32,0,1,0
1610174460,192.168.1.151,49652,137.110.0.70,443,17,1165,3506,5,8
1610174460,192.168.1.242,5353,224.0.0.251,5353,17,434,0,1,0
1610174460,FE80::F2:F7A1:A360:419,5353,FF02::FB,5353,17,454,0,1,0
1610174461,192.168.1.23,5353,224.0.0.251,5353,17,118,0,1,0
1610174461,FE80::CC6:78D5:61AC:C15D,5353,FF02::FB,5353,17,138,0,1,0
1610174461,192.168.1.151,49652,137.110.0.70,443,17,1949,3817,8,9
1610174461,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610174461,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610174463,192.168.1.151,49652,137.110.0.70,443,17,61581,1398913,467,1042
1610174463,192.168.1.109,5353,224.0.0.251,5353,17,167,0,1,0
1610174463,FE80::184B:A48F:F048:DE5F,5353,FF02::FB,5353,17,187,0,1,0
1610174463,192.168.1.242,5353,224.0.0.251,5353,17,125,0,1,0
1610174464,FE80::184B:A48F:F048:DE5F,0,FF02::16,0,0,76,0,1,0
1610174464,192.168.1.109,5353,224.0.0.251,5353,17,167,0,1,0
1610174464,FE80::184B:A48F:F048:DE5F,5353,FF02::FB,5353,17,187,0,1,0
1610174464,192.168.1.151,49652,137.110.0.70,443,17,1037,934,4,6
1610174465,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610174465,FE80::184B:A48F:F048:DE5F,0,FF02::16,0,0,76,0,1,0
1610174465,192.168.1.67,5353,224.0.0.251,5353,17,485,0,2,0
1610174465,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,525,0,2,0
1610174466,192.168.1.151,49652,137.110.0.70,443,17,952,1501,5,7
1610174466,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610174466,192.168.1.67,5353,224.0.0.251,5353,17,255,0,1,0
1610174466,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,275,0,1,0
1610174466,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610174467,192.168.1.67,5353,224.0.0.251,5353,17,1371,0,5,0
1610174467,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,1471,0,5,0
