Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610561483,192.168.1.151,64237,137.110.0.69,443,17,3491,132349,26,232
1610561483,192.168.1.100,57310,239.255.255.250,1900,17,202,0,1,0
1610561483,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610561484,192.168.1.151,64237,137.110.0.69,443,17,6871,135394,37,241
1610561484,192.168.1.100,57314,239.255.255.250,1900,17,201,0,1,0
1610561484,192.168.1.100,57310,239.255.255.250,1900,17,202,0,1,0
1610561485,192.168.1.151,64237,137.110.0.69,443,17,3614,133283,28,237
1610561485,192.168.1.100,57314,239.255.255.250,1900,17,201,0,1,0
1610561485,192.168.1.100,57310,239.255.255.250,1900,17,202,0,1,0
1610561485,192.168.1.63,50130,239.255.255.250,1900,17,203,0,1,0
1610561485,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610561486,192.168.1.151,64237,137.110.0.69,443,17,6014,128492,29,231
1610561486,192.168.1.100,57314,239.255.255.250,1900,17,201,0,1,0
1610561486,192.168.1.100,57310,239.255.255.250,1900,17,202,0,1,0
1610561486,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610561486,192.168.1.63,50130,239.255.255.250,1900,17,203,0,1,0
1610561487,192.168.1.151,64237,137.110.0.69,443,17,3576,127059,28,227
1610561487,192.168.1.100,57314,239.255.255.250,1900,17,201,0,1,0
1610561487,192.168.1.63,50130,239.255.255.250,1900,17,203,0,1,0
1610561488,192.168.1.151,64237,137.110.0.69,443,17,3151,143909,24,247
1610561488,192.168.1.63,50130,239.255.255.250,1900,17,203,0,1,0
1610561489,192.168.1.151,64237,137.110.0.69,443,17,3129,149108,22,250
1610561489,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610561489,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610561490,192.168.1.151,64237,137.110.0.69,443,17,6726,130540,36,248
1610561490,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610561491,192.168.1.151,64237,137.110.0.69,443,17,5447,134783,38,253
1610561491,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610561492,192.168.1.151,64237,137.110.0.69,443,17,3006,138923,23,239
1610561493,192.168.1.151,64237,137.110.0.69,443,17,6345,145032,34,256
1610561493,192.168.1.151,59731,3.217.52.17,443,6,0,71,0,1
1610561494,192.168.1.151,64237,137.110.0.69,443,17,6959,127053,35,234
1610561494,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610561495,192.168.1.151,64237,137.110.0.69,443,17,3721,128042,29,239
1610561496,192.168.1.151,64237,137.110.0.69,443,17,3403,134077,26,243
1610561496,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610561496,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610561496,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610561496,192.168.1.67,5353,224.0.0.251,5353,17,509,0,2,0
1610561496,FE80::1826:BD5:C84F:4617,5353,FF02::FB,5353,17,549,0,2,0
1610561497,192.168.1.151,64237,137.110.0.69,443,17,3965,119937,25,232
1610561497,192.168.1.67,5353,224.0.0.251,5353,17,1418,0,6,0
