Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610920422,192.168.1.159,56987,137.110.0.69,443,17,1970,2119,7,9,1610920422772;1610920422814;1610920422850;1610920422850;1610920422850;1610920422869;1610920422869;1610920422869;1610920422870;1610920422904;1610920422904;1610920422904;1610920422905;1610920422905;1610920422905;1610920422931;,704;106;533;145;829;106;106;106;145;502;106;199;145;106;145;106;,2;1;1;1;1;2;2;2;2;2;1;2;2;1;1;2;
1610920423,192.168.1.10,1900,239.255.255.250,1900,17,1681,0,5,0,1610920423760;1610920423811;1610920423860;1610920423910;1610920423961;,332;332;341;341;335;,1;1;1;1;1;
1610920423,192.168.1.159,56987,137.110.0.69,443,17,106,197,1,1,1610920423895;1610920423940;,197;106;,2;1;
1610920424,192.168.1.10,1900,239.255.255.250,1900,17,335,0,1,0,1610920424011;,335;,1;
1610920425,192.168.1.159,56987,137.110.0.69,443,17,1071,820,4,6,1610920425700;1610920425701;1610920425751;1610920425769;1610920425799;1610920425800;1610920425800;1610920425800;1610920425800;1610920425826;,146;106;714;106;180;137;145;106;145;106;,2;1;1;2;2;2;2;1;1;2;
1610920426,192.168.1.159,56987,137.110.0.69,443,17,1500,0,2,0,1610920426803;1610920426988;,750;750;,1;1;
1610920427,192.168.1.157,9999,255.255.255.255,9999,17,57,0,1,0,1610920427181;,57;,1;
1610920427,192.168.1.159,56987,137.110.0.69,443,17,1069,403,4,3,1610920427349;1610920427496;1610920427496;1610920427513;1610920427513;1610920427554;1610920427578;,750;179;106;106;106;107;118;,1;2;1;2;1;1;2;
1610920428,192.168.1.159,56987,137.110.0.69,443,17,20897,442691,174,326,1610920428071;1610920428901;1610920428901;1610920428926;1610920428927;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428928;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428929;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428930;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428931;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428932;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428933;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428934;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428935;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428936;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428937;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428938;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428939;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428940;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428941;1610920428942;1610920428978;1610920428978;1610920428978;1610920428978;1610920428978;1610920428978;,750;1366;439;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;106;106;1366;1366;106;1366;106;106;1366;1366;1366;1366;1366;106;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;106;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;106;1366;1366;106;1366;106;1366;106;1366;1366;1366;1366;106;1366;106;106;106;106;1366;1366;1366;1366;106;1366;1366;106;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;106;1366;1366;106;106;1366;1366;1366;1366;106;106;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;1366;106;1366;1366;1366;1366;106;1366;106;106;106;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;106;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;106;118;118;1366;1366;1366;1366;1366;118;118;1366;118;118;118;1366;1366;118;1366;118;118;118;118;118;1366;1366;118;118;1261;118;1366;1366;1366;118;118;106;,1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;2;2;1;2;1;1;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;1;2;1;2;2;2;2;1;2;1;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;1;
1610920429,192.168.1.159,56987,137.110.0.69,443,17,4965,2001,8,9,1610920429502;1610920429732;1610920429732;1610920429732;1610920429732;1610920429751;1610920429751;1610920429757;1610920429757;1610920429804;1610920429804;1610920429804;1610920429805;1610920429805;1610920429805;1610920429805;1610920429826;,750;1366;388;1366;738;106;106;106;106;502;687;106;137;145;106;145;106;,1;1;1;1;1;2;2;2;2;2;2;1;2;2;1;1;2;
