Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610172652,192.168.1.151,49652,137.110.0.70,443,17,106,198,1,1
1610172653,192.168.1.151,49652,137.110.0.70,443,17,639,162,3,1
1610172654,192.168.1.151,49652,137.110.0.70,443,17,1141,1858,5,7
1610172654,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172654,192.168.1.151,50633,137.110.0.70,443,6,77,40,1,1
1610172654,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610172655,192.168.1.151,49652,137.110.0.70,443,17,54383,1361493,418,1015
1610172656,192.168.1.151,49652,137.110.0.70,443,17,2832,9127,16,17
1610172656,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610172656,192.168.1.1,5353,224.0.0.251,5353,17,267,0,3,0
1610172657,192.168.1.151,49652,137.110.0.70,443,17,252,340,2,2
1610172657,192.168.1.1,5353,224.0.0.251,5353,17,448,0,3,0
1610172658,192.168.1.151,49652,137.110.0.70,443,17,583,839,3,4
1610172658,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172658,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610172659,192.168.1.151,49652,137.110.0.70,443,17,49451,1196113,361,892
1610172660,192.168.1.151,49652,137.110.0.70,443,17,11022,244664,75,192
1610172660,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610172660,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610172661,192.168.1.151,49652,137.110.0.70,443,17,997,137,3,1
1610172662,192.168.1.151,49652,137.110.0.70,443,17,3843,1904,8,9
1610172663,192.168.1.151,49652,137.110.0.70,443,17,930,406,5,3
1610172664,192.168.1.151,49652,137.110.0.70,443,17,1559,617,6,4
1610172664,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610172664,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
