Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610452710,192.168.1.242,5353,224.0.0.251,5353,17,175,0,1,0,1610452710079;,175;,1;
1610452710,FE80::1CA7:513E:80C:E4F3,5353,FF02::FB,5353,17,195,0,1,0,1610452710079;,195;,1;
1610452710,192.168.1.120,62706,192.168.1.157,8009,6,278,324,3,2,1610452710172;1610452710490;1610452710491;1610452710900;1610452710900;,162;162;52;162;64;,1;2;1;2;1;
1610452710,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1610452710694;,216;,1;
1610452712,192.168.1.86,49154,255.255.255.255,6667,17,216,0,1,0,1610452712230;,216;,1;
1610452713,192.168.1.242,5353,224.0.0.251,5353,17,175,0,1,0,1610452713181;,175;,1;
1610452713,FE80::1CA7:513E:80C:E4F3,5353,FF02::FB,5353,17,195,0,1,0,1610452713181;,195;,1;
1610452715,192.168.1.120,4500,179.48.249.137,4500,17,304,304,2,2,1610452715427;1610452715585;1610452715663;1610452715663;,176;128;176;128;,1;2;2;1;
1610452715,192.168.1.120,62706,192.168.1.157,8009,6,162,0,1,0,1610452715492;,162;,1;
1610452715,192.168.1.85,49154,255.255.255.255,6667,17,216,0,1,0,1610452715609;,216;,1;
1610452716,192.168.1.120,62706,192.168.1.157,8009,6,214,226,2,2,1610452716286;1610452716533;1610452716536;1610452716537;,162;64;162;52;,1;2;2;1;
1610452716,192.168.1.120,4500,179.48.249.137,4500,17,384,128,3,1,1610452716404;1610452716404;1610452716404;1610452716952;,128;128;128;128;,2;1;1;1;
1610452717,192.168.1.120,4500,179.48.249.137,4500,17,0,128,0,1,1610452717127;,128;,2;
1610452717,192.168.1.86,49154,255.255.255.255,6667,17,216,0,1,0,1610452717144;,216;,1;
