Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1613206008,192.168.0.19,49919,137.110.0.69,443,17,23501,13390,53,40,1613206008145;1613206008145;1613206008145;1613206008145;1613206008146;1613206008146;1613206008146;1613206008146;1613206008146;1613206008146;1613206008146;1613206008148;1613206008148;1613206008149;1613206008149;1613206008150;1613206008150;1613206008150;1613206008170;1613206008173;1613206008174;1613206008174;1613206008242;1613206008371;1613206008371;1613206008372;1613206008372;1613206008372;1613206008372;1613206008372;1613206008372;1613206008373;1613206008373;1613206008373;1613206008373;1613206008373;1613206008373;1613206008373;1613206008373;1613206008373;1613206008373;1613206008373;1613206008373;1613206008374;1613206008374;1613206008374;1613206008387;1613206008413;1613206008413;1613206008414;1613206008422;1613206008426;1613206008427;1613206008427;1613206008427;1613206008427;1613206008427;1613206008428;1613206008429;1613206008435;1613206008435;1613206008436;1613206008478;1613206008481;1613206008481;1613206008481;1613206008481;1613206008482;1613206008482;1613206008483;1613206008483;1613206008483;1613206008484;1613206008484;1613206008486;1613206008491;1613206008491;1613206008491;1613206008492;1613206008511;1613206008511;1613206008514;1613206008515;1613206008515;1613206008520;1613206008528;1613206008581;1613206008595;1613206008608;1613206008648;1613206008654;1613206008721;1613206008762;,106;106;106;106;106;106;106;106;106;106;106;1366;907;133;118;847;811;389;602;118;828;1268;1366;106;106;106;118;492;118;571;319;191;106;106;491;144;380;118;191;106;106;623;106;623;106;118;849;106;106;106;106;1366;1366;871;106;251;106;157;835;232;205;873;802;1366;1366;469;872;106;364;177;359;106;106;144;565;1366;1366;469;872;106;106;106;106;106;106;106;106;107;860;106;118;860;106;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;1;2;1;1;1;1;2;2;2;2;2;2;1;2;1;2;1;2;2;1;
1613206009,192.168.0.19,49919,137.110.0.69,443,17,41762,7276,56,36,1613206009004;1613206009010;1613206009020;1613206009021;1613206009036;1613206009104;1613206009158;1613206009159;1613206009159;1613206009159;1613206009159;1613206009160;1613206009161;1613206009161;1613206009161;1613206009162;1613206009163;1613206009163;1613206009163;1613206009163;1613206009163;1613206009163;1613206009163;1613206009163;1613206009163;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009164;1613206009204;1613206009207;1613206009207;1613206009207;1613206009207;1613206009207;1613206009211;1613206009211;1613206009213;1613206009213;1613206009214;1613206009214;1613206009214;1613206009214;1613206009214;1613206009214;1613206009214;1613206009215;1613206009215;1613206009215;1613206009216;1613206009217;1613206009218;1613206009218;1613206009218;1613206009218;1613206009218;1613206009218;1613206009218;1613206009218;1613206009219;1613206009220;1613206009260;1613206009433;1613206009474;1613206009567;1613206009599;1613206009599;1613206009599;1613206009603;1613206009603;1613206009603;1613206009624;1613206009624;1613206009665;1613206009763;1613206009763;1613206009763;1613206009764;1613206009807;,370;107;131;135;118;106;801;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1008;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1008;595;106;106;148;106;148;106;106;148;106;148;106;106;148;106;106;148;148;106;106;148;106;106;106;148;148;106;106;148;106;148;106;243;106;137;106;118;106;106;1218;118;106;106;106;106;106;355;1366;1336;106;106;,1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;1;1;2;1;2;2;2;2;1;1;
1613206010,192.168.0.19,49919,137.110.0.69,443,17,55759,416332,203,332,1613206010365;1613206010365;1613206010403;1613206010403;1613206010403;1613206010403;1613206010403;1613206010403;1613206010403;1613206010403;1613206010403;1613206010403;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010404;1613206010405;1613206010405;1613206010405;1613206010405;1613206010405;1613206010405;1613206010405;1613206010405;1613206010530;1613206010530;1613206010530;1613206010531;1613206010546;1613206010546;1613206010555;1613206010556;1613206010556;1613206010556;1613206010557;1613206010557;1613206010557;1613206010557;1613206010557;1613206010557;1613206010557;1613206010557;1613206010558;1613206010560;1613206010560;1613206010560;1613206010560;1613206010560;1613206010561;1613206010561;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010565;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010566;1613206010567;1613206010567;1613206010567;1613206010567;1613206010567;1613206010568;1613206010568;1613206010568;1613206010568;1613206010568;1613206010568;1613206010569;1613206010569;1613206010569;1613206010569;1613206010569;1613206010569;1613206010569;1613206010569;1613206010569;1613206010569;1613206010570;1613206010570;1613206010570;1613206010570;1613206010570;1613206010570;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010571;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010572;1613206010573;1613206010573;1613206010573;1613206010573;1613206010573;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010574;1613206010575;1613206010575;1613206010575;1613206010575;1613206010576;1613206010576;1613206010576;1613206010576;1613206010576;1613206010577;1613206010577;1613206010577;1613206010577;1613206010577;1613206010578;1613206010578;1613206010578;1613206010578;1613206010578;1613206010578;1613206010578;1613206010578;1613206010578;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010579;1613206010580;1613206010580;1613206010580;1613206010580;1613206010581;1613206010581;1613206010581;1613206010581;1613206010581;1613206010581;1613206010581;1613206010581;1613206010581;1613206010582;1613206010582;1613206010582;1613206010582;1613206010582;1613206010582;1613206010582;1613206010582;1613206010582;1613206010582;1613206010582;1613206010583;1613206010583;1613206010583;1613206010583;1613206010593;1613206010593;1613206010593;1613206010593;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010594;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010595;1613206010596;1613206010596;1613206010596;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010597;1613206010598;1613206010598;1613206010598;1613206010598;1613206010598;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010599;1613206010600;1613206010600;1613206010600;1613206010600;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010601;1613206010602;1613206010602;1613206010602;1613206010602;1613206010602;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010603;1613206010604;1613206010604;1613206010604;1613206010604;1613206010604;1613206010604;1613206010604;1613206010604;1613206010604;1613206010604;1613206010604;1613206010605;1613206010605;1613206010605;1613206010605;1613206010605;1613206010605;1613206010605;1613206010605;1613206010605;1613206010605;1613206010605;1613206010605;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010606;1613206010607;1613206010607;1613206010607;1613206010607;1613206010607;1613206010607;1613206010607;1613206010608;1613206010608;1613206010608;1613206010608;1613206010609;1613206010609;1613206010609;1613206010610;1613206010610;1613206010610;1613206010610;1613206010611;1613206010611;1613206010611;1613206010611;1613206010611;1613206010612;1613206010612;1613206010612;1613206010612;1613206010612;1613206010613;1613206010613;1613206010613;1613206010613;1613206010654;1613206010884;1613206010884;1613206010906;1613206010908;1613206010948;1613206010998;1613206010998;,141;141;801;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1008;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;853;145;106;106;106;106;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;106;106;132;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;106;1366;1366;1366;106;148;106;106;148;148;1366;1366;1366;1366;1366;1366;1366;106;106;1366;106;148;1366;1366;1366;1366;1366;1366;1366;1366;106;106;148;148;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;1366;106;106;148;148;1366;1366;1366;1366;1366;1366;1366;1366;106;148;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;243;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;795;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;1366;489;106;717;106;118;118;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;
1613206010,FE80::626D:C7FF:FEB8:B0A9,0,FF02::1,0,58,120,0,1,0,1613206010569;,120;,1;
1613206011,192.168.0.19,49919,137.110.0.69,443,17,29822,4747,69,40,1613206011019;1613206011019;1613206011020;1613206011020;1613206011020;1613206011020;1613206011037;1613206011037;1613206011038;1613206011038;1613206011038;1613206011039;1613206011039;1613206011042;1613206011042;1613206011043;1613206011049;1613206011049;1613206011058;1613206011058;1613206011059;1613206011059;1613206011059;1613206011059;1613206011060;1613206011060;1613206011060;1613206011060;1613206011060;1613206011060;1613206011060;1613206011060;1613206011061;1613206011067;1613206011067;1613206011067;1613206011070;1613206011070;1613206011071;1613206011071;1613206011071;1613206011071;1613206011080;1613206011080;1613206011081;1613206011081;1613206011081;1613206011081;1613206011082;1613206011082;1613206011082;1613206011082;1613206011089;1613206011089;1613206011090;1613206011090;1613206011090;1613206011090;1613206011170;1613206011170;1613206011172;1613206011172;1613206011201;1613206011654;1613206011654;1613206011654;1613206011654;1613206011654;1613206011654;1613206011654;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011655;1613206011683;1613206011716;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011717;1613206011718;1613206011718;1613206011718;1613206011759;1613206011997;1613206011997;1613206011998;,118;118;106;106;106;106;118;118;118;118;118;106;106;106;106;118;118;118;118;118;118;118;118;106;106;106;106;106;106;106;106;106;106;118;106;106;118;118;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;145;106;106;106;106;796;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1008;1366;1366;476;1366;1065;107;106;106;106;118;106;106;148;106;148;106;148;106;148;106;243;106;106;106;106;137;106;106;,2;2;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;2;2;2;2;1;1;2;1;1;1;2;1;2;2;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;
1613206012,192.168.0.19,49919,137.110.0.69,443,17,32100,4771,41,31,1613206012183;1613206012206;1613206012207;1613206012207;1613206012227;1613206012228;1613206012718;1613206012718;1613206012718;1613206012738;1613206012739;1613206012785;1613206012785;1613206012785;1613206012785;1613206012785;1613206012808;1613206012809;1613206012809;1613206012809;1613206012809;1613206012870;1613206012870;1613206012871;1613206012871;1613206012871;1613206012872;1613206012880;1613206012899;1613206012901;1613206012901;1613206012901;1613206012901;1613206012902;1613206012902;1613206012902;1613206012902;1613206012902;1613206012902;1613206012902;1613206012902;1613206012902;1613206012902;1613206012902;1613206012903;1613206012903;1613206012903;1613206012903;1613206012903;1613206012903;1613206012903;1613206012903;1613206012948;1613206012948;1613206012948;1613206012950;1613206012950;1613206012950;1613206012950;1613206012950;1613206012950;1613206012950;1613206012951;1613206012952;1613206012952;1613206012952;1613206012952;1613206012954;1613206012954;1613206012954;1613206012955;1613206012995;,118;118;106;106;106;106;137;106;106;106;106;1366;1366;1366;1366;351;106;106;106;106;106;641;511;180;145;106;106;145;106;801;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1008;1366;1366;476;1366;1067;106;106;148;106;106;148;106;148;148;106;106;106;106;148;106;148;106;243;106;106;,1;2;1;1;2;1;2;2;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;
1613206013,192.168.0.19,49919,137.110.0.69,443,17,424,766,4,6,1613206013237;1613206013278;1613206013537;1613206013537;1613206013537;1613206013537;1613206013582;1613206013685;1613206013685;1613206013685;,159;106;152;106;106;106;106;137;106;106;,2;1;2;2;1;1;2;2;2;1;
1613206013,192.168.0.19,58795,137.110.0.69,443,6,77,40,1,1,1613206013857;1613206013880;,77;40;,1;2;
1613206014,192.168.0.19,49919,137.110.0.69,443,17,26300,2393,34,18,1613206014002;1613206014052;1613206014096;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014152;1613206014153;1613206014153;1613206014153;1613206014153;1613206014153;1613206014153;1613206014238;1613206014238;1613206014238;1613206014238;1613206014238;1613206014239;1613206014239;1613206014239;1613206014239;1613206014239;1613206014240;1613206014240;1613206014240;1613206014240;1613206014240;1613206014241;1613206014241;1613206014241;1613206014280;1613206014281;1613206014567;1613206014590;1613206014590;1613206014590;1613206014887;1613206014888;,370;137;106;801;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1008;1366;1366;476;1366;1069;106;106;148;106;148;106;106;148;148;159;106;106;148;106;148;106;106;243;106;106;118;118;106;106;106;106;,1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;2;1;1;2;1;
1613206014,192.168.0.1,1901,239.255.255.250,1900,17,2406,0,7,0,1613206014155;1613206014158;1613206014161;1613206014164;1613206014173;1613206014176;1613206014180;,328;384;312;304;324;378;376;,1;1;1;1;1;1;1;
