Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610391250,192.168.1.151,53644,137.110.0.69,443,17,2458,6862,12,14
1610391251,192.168.1.151,53644,137.110.0.69,443,17,248,361,2,3
1610391251,192.168.1.151,55041,151.101.198.133,443,6,0,98,0,1
1610391252,192.168.1.151,53644,137.110.0.69,443,17,3523,1384,7,7
1610391252,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610391253,192.168.1.151,53644,137.110.0.69,443,17,475,605,2,1
1610391253,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610391254,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391254,192.168.1.151,53644,137.110.0.69,443,17,864,9392,7,11
1610391254,192.168.1.151,55016,151.101.198.214,443,6,0,98,0,1
1610391254,192.168.1.151,55107,137.110.0.69,443,6,77,40,1,1
1610391255,192.168.1.151,53644,137.110.0.69,443,17,57996,1568432,545,1150
1610391255,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610391256,192.168.1.151,53644,137.110.0.69,443,17,88934,1316955,839,966
1610391257,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610391258,192.168.1.151,53644,137.110.0.69,443,17,1306,207,5,1
1610391259,192.168.1.1,0,224.0.0.1,0,2,28,0,1,0
1610391259,192.168.1.151,55041,151.101.198.133,443,6,0,98,0,1
1610391259,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610391260,192.168.1.151,53644,137.110.0.69,443,17,212,212,2,2
1610391260,192.168.1.48,57621,192.168.1.255,57621,17,72,0,1,0
1610391261,192.168.1.151,53644,137.110.0.69,443,17,338,268,2,2
1610391262,192.168.1.48,0,224.0.0.251,0,2,32,0,1,0
1610391262,192.168.1.151,53644,137.110.0.69,443,17,1910,10650,7,10
1610391263,192.168.1.151,53644,137.110.0.69,443,17,30133,10093,53,46
1610391263,192.168.1.63,5353,224.0.0.251,5353,17,533,0,1,0
1610391263,FE80::1864:2A0F:B3D3:9D9B,5353,FF02::FB,5353,17,553,0,1,0
1610391263,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391263,192.168.1.63,0,224.0.0.251,0,2,32,0,1,0
1610391263,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610391264,192.168.1.151,53644,137.110.0.69,443,17,998,419,5,2
1610391264,192.168.1.48,0,224.0.0.252,0,2,32,0,1,0
1610391264,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610391265,192.168.1.151,53644,137.110.0.69,443,17,50539,1415884,455,1045
1610391266,192.168.1.151,53644,137.110.0.69,443,17,70526,1155636,665,846
1610391267,192.168.1.151,53644,137.110.0.69,443,17,231,276,1,2
1610391267,192.168.1.95,0,224.0.0.251,0,2,32,0,1,0
1610391268,192.168.1.151,53644,137.110.0.69,443,17,738,158,2,1
1610391268,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610391269,192.168.1.151,53644,137.110.0.69,443,17,610,7814,5,8
1610391270,192.168.1.151,53644,137.110.0.69,443,17,674,300,4,2
1610391272,192.168.1.151,53644,137.110.0.69,443,17,1072,106,1,1
1610391273,192.168.1.151,53644,137.110.0.69,443,17,950,901,4,2
1610391273,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391273,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610391273,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610391274,192.168.1.151,53644,137.110.0.69,443,17,2287,14962,14,23
