Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610562386,192.168.1.151,64237,137.110.0.69,443,17,11816,131064,36,247
1610562386,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610562387,192.168.1.151,64237,137.110.0.69,443,17,13773,130763,40,229
1610562387,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610562387,192.168.1.242,5353,224.0.0.251,5353,17,77,0,1,0
1610562387,FE80::4AF:92F7:1D5E:74BC,5353,FF02::FB,5353,17,97,0,1,0
1610562388,192.168.1.151,64237,137.110.0.69,443,17,15348,113413,42,226
1610562388,192.168.1.60,5353,224.0.0.251,5353,17,1353,0,9,0
1610562388,192.168.1.164,5353,224.0.0.251,5353,17,819,0,4,0
1610562389,192.168.1.151,64237,137.110.0.69,443,17,13829,130660,44,240
1610562389,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610562389,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610562389,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610562390,192.168.1.151,64237,137.110.0.69,443,17,16064,152506,47,251
1610562390,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610562390,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610562391,192.168.1.151,64237,137.110.0.69,443,17,14739,142886,45,254
1610562391,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610562392,192.168.1.151,64237,137.110.0.69,443,17,13824,174210,41,269
1610562392,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610562393,192.168.1.151,64237,137.110.0.69,443,17,11165,139924,33,232
1610562393,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610562393,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610562394,192.168.1.151,64237,137.110.0.69,443,17,9757,135665,33,237
1610562394,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610562395,192.168.1.151,64237,137.110.0.69,443,17,12542,164909,45,253
1610562395,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610562395,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610562396,192.168.1.151,64237,137.110.0.69,443,17,17223,145008,38,248
1610562397,192.168.1.151,64237,137.110.0.69,443,17,14222,154400,44,257
1610562397,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610562398,192.168.1.151,64237,137.110.0.69,443,17,14279,149058,43,250
1610562398,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
