Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610267373,192.168.1.151,49662,137.110.0.69,443,17,3618,4187,13,11
1610267374,192.168.1.151,49662,137.110.0.69,443,17,5082,2469,9,7
1610267374,192.168.1.151,52738,137.110.0.69,443,6,117,117,2,2
1610267375,192.168.1.151,49662,137.110.0.69,443,17,542,2378,5,5
1610267376,192.168.1.151,49662,137.110.0.69,443,17,637,2853,6,7
1610267377,192.168.1.151,49662,137.110.0.69,443,17,3689,7092,14,18
1610267378,192.168.1.151,49662,137.110.0.69,443,17,5278,11901,21,20
1610267379,192.168.1.151,49662,137.110.0.69,443,17,5054,1843,9,6
1610267380,192.168.1.151,49662,137.110.0.69,443,17,8869,16647,37,33
1610267381,192.168.1.151,49662,137.110.0.69,443,17,6719,5600,19,20
1610267381,192.168.1.171,5353,224.0.0.251,5353,17,140,0,1,0
1610267381,FE80::CF5:693A:BCBB:A4DA,5353,FF02::FB,5353,17,160,0,1,0
1610267382,192.168.1.151,49662,137.110.0.69,443,17,966,4687,9,10
1610267382,192.168.1.1,0,224.0.0.1,0,2,28,0,1,0
1610267382,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610267382,FE80::CF5:693A:BCBB:A4DA,0,FF02::16,0,0,76,0,1,0
1610267382,192.168.1.171,5353,224.0.0.251,5353,17,140,0,1,0
1610267382,FE80::CF5:693A:BCBB:A4DA,5353,FF02::FB,5353,17,160,0,1,0
1610267383,192.168.1.151,49662,137.110.0.69,443,17,1490,3497,10,12
1610267384,192.168.1.151,49662,137.110.0.69,443,17,648,2345,6,5
1610267385,192.168.1.151,49662,137.110.0.69,443,17,3247,1907,8,6
1610267385,FE80::CF5:693A:BCBB:A4DA,0,FF02::16,0,0,76,0,1,0
1610267385,192.168.1.171,5353,224.0.0.251,5353,17,140,0,1,0
1610267385,FE80::CF5:693A:BCBB:A4DA,5353,FF02::FB,5353,17,160,0,1,0
1610267386,192.168.1.151,49662,137.110.0.69,443,17,1399,5023,11,15
1610267387,192.168.1.151,49662,137.110.0.69,443,17,3287,13146,17,24
1610267387,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610267388,192.168.1.151,49662,137.110.0.69,443,17,4112,2537,11,9
1610267389,192.168.1.151,49662,137.110.0.69,443,17,3570,3532,11,9
1610267390,192.168.1.151,49662,137.110.0.69,443,17,212,1472,2,3
1610267390,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610267391,192.168.1.151,49662,137.110.0.69,443,17,560,2418,5,6
1610267392,192.168.1.151,49662,137.110.0.69,443,17,2989,9373,17,21
1610267392,192.168.1.109,5353,224.0.0.251,5353,17,167,0,1,0
