Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610178704,192.168.1.151,49652,137.110.0.70,443,17,9434,240733,89,180
1610178705,192.168.1.151,49652,137.110.0.70,443,17,46814,1189174,397,880
1610178706,192.168.1.151,49652,137.110.0.70,443,17,9808,240545,92,181
1610178707,192.168.1.151,49652,137.110.0.70,443,17,43249,1191673,381,879
1610178708,192.168.1.151,49652,137.110.0.70,443,17,9493,240731,89,181
1610178709,192.168.1.151,49652,137.110.0.70,443,17,41790,1193056,367,882
1610178710,192.168.1.151,49652,137.110.0.70,443,17,17596,238159,166,180
1610178711,192.168.1.151,49652,137.110.0.70,443,17,25653,550567,215,410
1610178712,192.168.1.151,49652,137.110.0.70,443,17,52703,1248556,497,920
1610178713,192.168.1.151,49652,137.110.0.70,443,17,54819,1187853,424,886
1610178714,192.168.1.151,49652,137.110.0.70,443,17,10945,249817,101,192
1610178714,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610178715,192.168.1.151,49652,137.110.0.70,443,17,43143,1188285,380,879
1610178715,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610178715,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,163,0,1,0
1610178716,192.168.1.151,49652,137.110.0.70,443,17,16187,246779,119,198
1610178716,192.168.1.95,137,192.168.1.255,137,17,78,0,1,0
1610178717,192.168.1.151,49652,137.110.0.70,443,17,41946,1200028,368,893
1610178718,192.168.1.151,49652,137.110.0.70,443,17,9533,248160,89,198
1610178718,192.168.1.17,5353,224.0.0.251,5353,17,352,0,3,0
1610178718,192.168.1.60,5353,224.0.0.251,5353,17,208,0,1,0
1610178718,192.168.1.164,5353,224.0.0.251,5353,17,350,0,2,0
1610178719,192.168.1.151,49652,137.110.0.70,443,17,44415,1197578,392,891
1610178719,192.168.1.151,50633,137.110.0.70,443,6,77,40,1,1
1610178720,192.168.1.151,49652,137.110.0.70,443,17,5300,4711,50,10
1610178720,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610178720,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610178721,192.168.1.151,49652,137.110.0.70,443,17,50525,1439200,448,1073
1610178722,192.168.1.151,49652,137.110.0.70,443,17,12978,238907,121,187
1610178722,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610178723,192.168.1.151,49652,137.110.0.70,443,17,45411,1296428,398,961
1610178724,192.168.1.151,49652,137.110.0.70,443,17,16787,248023,128,198
1610178724,192.168.1.219,5353,224.0.0.251,5353,17,106,0,1,0
1610178724,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,126,0,1,0
1610178725,192.168.1.151,49652,137.110.0.70,443,17,52231,1279271,459,955
1610178725,192.168.1.219,5353,224.0.0.251,5353,17,106,0,1,0
1610178725,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,126,0,1,0
1610178726,192.168.1.151,49652,137.110.0.70,443,17,6996,137427,66,105
1610178727,192.168.1.151,49652,137.110.0.70,443,17,54591,1501565,488,1111
1610178728,192.168.1.151,49652,137.110.0.70,443,17,9240,15048,26,25
1610178728,192.168.1.219,5353,224.0.0.251,5353,17,106,0,1,0
1610178728,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,126,0,1,0
1610178729,192.168.1.151,49652,137.110.0.70,443,17,50881,1321326,453,984
1610178730,192.168.1.151,49652,137.110.0.70,443,17,5411,108067,49,84
1610178730,192.168.1.164,5353,224.0.0.251,5353,17,322,0,2,0
1610178730,192.168.1.60,5353,224.0.0.251,5353,17,254,0,1,0
1610178731,192.168.1.151,49652,137.110.0.70,443,17,47730,1216190,421,906
1610178732,192.168.1.151,49652,137.110.0.70,443,17,21672,210457,178,187
1610178733,192.168.1.151,49652,137.110.0.70,443,17,8662,22294,31,43
1610178734,192.168.1.151,49652,137.110.0.70,443,17,60421,1615209,543,1189
1610178735,192.168.1.151,49652,137.110.0.70,443,17,18380,513196,146,395
1610178736,192.168.1.151,49652,137.110.0.70,443,17,29998,929576,283,683
1610178737,192.168.1.151,49652,137.110.0.70,443,17,2795,4710,12,12
1610178738,192.168.1.151,49652,137.110.0.70,443,17,54140,1432547,470,1062
1610178739,192.168.1.151,49652,137.110.0.70,443,17,20297,539008,162,418
1610178740,192.168.1.151,49652,137.110.0.70,443,17,34401,920067,298,686
1610178740,192.168.1.17,5353,224.0.0.251,5353,17,1139,0,5,0
1610178740,192.168.1.60,5353,224.0.0.251,5353,17,830,0,2,0
1610178740,192.168.1.164,5353,224.0.0.251,5353,17,854,0,3,0
1610178741,192.168.1.151,49652,137.110.0.70,443,17,22231,609804,181,456
1610178742,192.168.1.151,49652,137.110.0.70,443,17,34597,822724,296,616
1610178742,192.168.1.60,5353,224.0.0.251,5353,17,1189,0,6,0
1610178742,192.168.1.17,5353,224.0.0.251,5353,17,921,0,6,0
1610178742,192.168.1.164,5353,224.0.0.251,5353,17,1361,0,7,0
1610178743,192.168.1.151,49652,137.110.0.70,443,17,22548,661816,183,497
1610178744,192.168.1.151,49652,137.110.0.70,443,17,30867,756140,291,563
1610178745,192.168.1.151,49652,137.110.0.70,443,17,6562,22594,23,32
1610178746,192.168.1.151,49652,137.110.0.70,443,17,52564,1411418,484,1043
1610178747,192.168.1.151,49652,137.110.0.70,443,17,8423,25097,23,31
1610178748,192.168.1.151,49652,137.110.0.70,443,17,56076,1435136,496,1078
1610178749,192.168.1.151,49652,137.110.0.70,443,17,36139,839624,292,631
1610178749,192.168.1.151,50633,137.110.0.70,443,6,117,117,2,2
1610178750,192.168.1.151,49652,137.110.0.70,443,17,20702,355654,195,272
1610178751,192.168.1.151,49652,137.110.0.70,443,17,5216,20632,22,26
1610178751,192.168.1.95,5353,224.0.0.251,5353,17,69,0,1,0
1610178751,192.168.1.1,5353,224.0.0.251,5353,17,108,0,1,0
1610178752,192.168.1.151,49652,137.110.0.70,443,17,49523,1191250,462,886
1610178753,192.168.1.151,49652,137.110.0.70,443,17,38386,938188,329,704
1610178754,192.168.1.151,49652,137.110.0.70,443,17,30046,626658,254,476
1610178754,192.168.1.200,52308,239.255.255.250,1900,17,2418,0,9,0
1610178754,192.168.1.17,5353,224.0.0.251,5353,17,427,0,3,0
1610178754,192.168.1.60,5353,224.0.0.251,5353,17,254,0,1,0
1610178754,192.168.1.164,5353,224.0.0.251,5353,17,426,0,2,0
1610178755,192.168.1.151,49652,137.110.0.70,443,17,36135,991908,302,737
1610178755,192.168.1.23,5353,224.0.0.251,5353,17,73,0,1,0
1610178756,192.168.1.151,49652,137.110.0.70,443,17,15700,432802,148,322
1610178756,192.168.1.1,0,224.0.0.1,0,2,28,0,1,0
1610178756,192.168.1.96,0,224.0.0.252,0,2,32,0,1,0
1610178756,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610178757,192.168.1.151,49652,137.110.0.70,443,17,20158,36679,55,64
1610178757,192.168.1.23,50408,239.255.255.250,1900,17,153,0,1,0
1610178758,192.168.1.151,49652,137.110.0.70,443,17,56904,1207657,489,898
1610178758,192.168.1.60,0,224.0.0.251,0,2,32,0,1,0
1610178759,192.168.1.151,49652,137.110.0.70,443,17,32882,770799,283,576
1610178760,192.168.1.151,49652,137.110.0.70,443,17,30410,734144,268,551
1610178761,192.168.1.151,49652,137.110.0.70,443,17,38229,1083349,332,805
1610178762,192.168.1.151,49652,137.110.0.70,443,17,13624,408900,128,307
1610178763,192.168.1.151,49652,137.110.0.70,443,17,38814,1186893,331,890
1610178763,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610178764,192.168.1.151,49652,137.110.0.70,443,17,20399,246218,167,197
1610178765,192.168.1.151,49652,137.110.0.70,443,17,46005,1269708,407,943
1610178765,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610178766,192.168.1.151,49652,137.110.0.70,443,17,19127,480459,176,365
1610178767,192.168.1.151,49652,137.110.0.70,443,17,44391,1185909,391,879
1610178768,192.168.1.151,49652,137.110.0.70,443,17,19657,154915,183,125
1610178768,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610178768,192.168.1.67,5353,224.0.0.251,5353,17,790,0,3,0
1610178768,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,850,0,3,0
1610178768,FE80::105C:9167:78D5:F971,0,FF02::16,0,0,76,0,1,0
1610178768,192.168.1.109,5353,224.0.0.251,5353,17,167,0,1,0
1610178768,FE80::184B:A48F:F048:DE5F,5353,FF02::FB,5353,17,187,0,1,0
1610178768,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610178768,FE80::105C:9167:78D5:F971,5353,FF02::FB,5353,17,163,0,1,0
1610178769,192.168.1.151,49652,137.110.0.70,443,17,41301,1200746,361,896
1610178769,192.168.1.67,5353,224.0.0.251,5353,17,1532,0,7,0
1610178769,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,1672,0,7,0
1610178769,192.168.1.1,0,224.0.0.251,0,2,56,0,2,0
1610178769,FE80::1C9C:E39F:43FE:DE21,0,FF02::16,0,0,76,0,1,0
