Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610261860,192.168.1.151,49662,137.110.0.69,443,17,5688,6674,19,13
1610261861,192.168.1.1,5353,224.0.0.251,5353,17,473,0,5,0
1610261861,192.168.1.151,49662,137.110.0.69,443,17,118,0,1,0
1610261862,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610261862,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610261862,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610261863,192.168.1.151,49662,137.110.0.69,443,17,860,0,3,0
1610261863,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610261863,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610261863,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610261864,192.168.1.151,49662,137.110.0.69,443,17,5545,3949,8,5
1610261864,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610261865,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610261865,192.168.1.151,49662,137.110.0.69,443,17,214,118,2,1
1610261866,192.168.1.151,49662,137.110.0.69,443,17,3258,2286,13,16
1610261866,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
1610261866,FE80::1853:B8CD:DF48:9FE8,5353,FF02::FB,5353,17,163,0,1,0
1610261867,192.168.1.151,49662,137.110.0.69,443,17,2595,6669,12,13
1610261868,192.168.1.151,49662,137.110.0.69,443,17,67783,1628899,591,1208
1610261868,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610261870,192.168.1.151,49662,137.110.0.69,443,17,462,0,2,0
1610261871,192.168.1.151,49662,137.110.0.69,443,17,3112,4456,18,23
1610261872,192.168.1.151,49662,137.110.0.69,443,17,1642,2005,7,10
1610261873,192.168.1.151,49662,137.110.0.69,443,17,742,0,2,0
1610261874,192.168.1.164,5353,224.0.0.251,5353,17,494,0,4,0
1610261874,192.168.1.17,5353,224.0.0.251,5353,17,208,0,1,0
1610261874,192.168.1.60,5353,224.0.0.251,5353,17,208,0,1,0
1610261875,192.168.1.168,5353,224.0.0.251,5353,17,143,0,1,0
