Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1614054181,192.168.1.151,58016,137.110.0.69,443,17,52326,560749,492,418,1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181099;1614054181100;1614054181100;1614054181100;1614054181100;1614054181101;1614054181101;1614054181101;1614054181101;1614054181101;1614054181101;1614054181102;1614054181102;1614054181102;1614054181102;1614054181103;1614054181103;1614054181103;1614054181103;1614054181104;1614054181104;1614054181104;1614054181104;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181105;1614054181106;1614054181106;1614054181106;1614054181106;1614054181106;1614054181106;1614054181106;1614054181106;1614054181106;1614054181106;1614054181106;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181107;1614054181108;1614054181108;1614054181108;1614054181108;1614054181108;1614054181108;1614054181108;1614054181109;1614054181109;1614054181109;1614054181109;1614054181109;1614054181109;1614054181110;1614054181110;1614054181110;1614054181110;1614054181110;1614054181111;1614054181111;1614054181111;1614054181111;1614054181111;1614054181111;1614054181111;1614054181111;1614054181111;1614054181112;1614054181112;1614054181112;1614054181112;1614054181112;1614054181112;1614054181112;1614054181112;1614054181112;1614054181112;1614054181112;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181113;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181114;1614054181115;1614054181115;1614054181116;1614054181116;1614054181117;1614054181117;1614054181117;1614054181117;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181118;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181119;1614054181120;1614054181120;1614054181120;1614054181120;1614054181120;1614054181120;1614054181120;1614054181120;1614054181120;1614054181121;1614054181121;1614054181121;1614054181121;1614054181121;1614054181121;1614054181121;1614054181121;1614054181121;1614054181122;1614054181122;1614054181122;1614054181122;1614054181122;1614054181122;1614054181122;1614054181122;1614054181122;1614054181122;1614054181122;1614054181123;1614054181123;1614054181123;1614054181123;1614054181123;1614054181123;1614054181123;1614054181123;1614054181123;1614054181123;1614054181123;1614054181123;1614054181124;1614054181124;1614054181124;1614054181124;1614054181124;1614054181125;1614054181125;1614054181125;1614054181125;1614054181126;1614054181126;1614054181126;1614054181126;1614054181127;1614054181127;1614054181127;1614054181127;1614054181127;1614054181127;1614054181127;1614054181127;1614054181127;1614054181127;1614054181127;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181128;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181129;1614054181238;1614054181238;1614054181238;1614054181238;1614054181238;1614054181238;1614054181238;1614054181238;1614054181239;1614054181239;1614054181239;1614054181239;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181240;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181241;1614054181242;1614054181242;1614054181242;1614054181242;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181243;1614054181244;1614054181244;1614054181244;1614054181244;1614054181244;1614054181245;1614054181245;1614054181245;1614054181245;1614054181245;1614054181245;1614054181245;1614054181245;1614054181245;1614054181245;1614054181245;1614054181245;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181246;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181247;1614054181248;1614054181248;1614054181248;1614054181249;1614054181249;1614054181249;1614054181249;1614054181249;1614054181249;1614054181249;1614054181249;1614054181249;1614054181249;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181250;1614054181251;1614054181251;1614054181251;1614054181251;1614054181251;1614054181251;1614054181251;1614054181251;1614054181251;1614054181252;1614054181252;1614054181252;1614054181252;1614054181252;1614054181252;1614054181252;1614054181252;1614054181252;1614054181252;1614054181252;1614054181252;1614054181253;1614054181253;1614054181253;1614054181253;1614054181253;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181254;1614054181255;1614054181255;1614054181255;1614054181255;1614054181255;1614054181255;1614054181255;1614054181255;1614054181255;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181256;1614054181257;1614054181257;1614054181257;1614054181257;1614054181257;1614054181257;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181258;1614054181259;1614054181259;1614054181259;1614054181259;1614054181259;1614054181259;1614054181259;1614054181259;1614054181259;1614054181260;1614054181260;1614054181260;1614054181260;1614054181511;1614054181511;1614054181511;1614054181511;1614054181511;1614054181511;1614054181511;1614054181511;1614054181512;1614054181512;1614054181512;1614054181512;1614054181512;1614054181512;1614054181512;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181513;1614054181514;1614054181514;1614054181514;1614054181514;1614054181514;1614054181514;1614054181514;1614054181514;1614054181514;1614054181514;1614054181514;1614054181515;1614054181515;1614054181515;1614054181515;1614054181515;1614054181515;1614054181516;1614054181516;1614054181516;1614054181516;1614054181516;1614054181516;1614054181516;1614054181516;1614054181517;1614054181517;1614054181517;1614054181517;1614054181517;1614054181517;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181518;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181519;1614054181520;1614054181520;1614054181520;1614054181520;1614054181520;1614054181520;1614054181521;1614054181521;1614054181521;1614054181521;1614054181521;1614054181521;1614054181521;1614054181521;1614054181521;1614054181521;1614054181522;1614054181522;1614054181522;1614054181522;1614054181522;1614054181522;1614054181523;1614054181523;1614054181523;1614054181523;1614054181523;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181524;1614054181525;1614054181525;1614054181525;1614054181525;1614054181525;1614054181525;1614054181526;1614054181526;1614054181526;1614054181526;1614054181526;1614054181526;1614054181527;1614054181527;1614054181527;1614054181527;1614054181527;1614054181528;1614054181528;1614054181528;1614054181528;1614054181528;1614054181528;1614054181529;1614054181529;1614054181529;1614054181529;1614054181529;1614054181529;1614054181530;1614054181530;1614054181530;1614054181530;1614054181530;1614054181530;1614054181531;1614054181531;1614054181531;1614054181531;1614054181531;1614054181532;1614054181532;1614054181533;1614054181533;1614054181533;1614054181534;1614054181534;1614054181534;1614054181534;1614054181534;1614054181535;1614054181535;1614054181535;1614054181535;1614054181535;1614054181536;1614054181536;1614054181536;1614054181536;1614054181536;1614054181536;1614054181537;1614054181537;1614054181537;1614054181537;1614054181537;1614054181537;1614054181538;1614054181538;1614054181538;1614054181538;1614054181538;1614054181538;1614054181539;1614054181539;1614054181539;1614054181539;1614054181539;1614054181540;1614054181540;1614054181540;1614054181540;1614054181540;1614054181540;1614054181541;1614054181541;1614054181541;1614054181541;1614054181541;1614054181542;1614054181542;1614054181542;1614054181542;1614054181542;1614054181542;1614054181543;1614054181543;1614054181543;1614054181543;1614054181543;1614054181544;1614054181544;1614054181544;1614054181544;1614054181544;1614054181545;1614054181545;1614054181545;1614054181546;1614054181546;1614054181546;1614054181546;1614054181547;1614054181547;1614054181547;1614054181547;1614054181548;1614054181548;1614054181549;1614054181550;1614054181550;1614054181551;1614054181551;1614054181551;1614054181552;1614054181552;1614054181552;1614054181552;1614054181553;1614054181553;1614054181553;1614054181554;1614054181554;1614054181554;1614054181554;1614054181555;1614054181555;1614054181555;1614054181555;1614054181555;1614054181556;1614054181556;1614054181556;1614054181556;1614054181557;1614054181557;1614054181557;1614054181557;1614054181558;1614054181558;1614054181558;1614054181559;1614054181559;1614054181559;1614054181559;1614054181560;1614054181560;1614054181560;1614054181560;1614054181561;1614054181561;1614054181561;1614054181561;1614054181562;1614054181562;1614054181562;1614054181562;1614054181563;1614054181563;1614054181563;1614054181564;1614054181564;1614054181564;1614054181564;1614054181565;1614054181565;1614054181566;1614054181566;1614054181566;1614054181567;1614054181567;1614054181567;1614054181567;1614054181568;1614054181568;1614054181568;1614054181569;1614054181569;1614054181569;1614054181569;1614054181569;1614054181570;1614054181570;1614054181570;1614054181571;1614054181571;1614054181571;1614054181571;1614054181571;1614054181572;1614054181572;1614054181572;1614054181572;1614054181573;1614054181573;1614054181574;1614054181600;1614054181600;1614054181626;1614054181626;1614054181626;1614054181626;1614054181627;1614054181627;1614054181628;1614054181658;,1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;106;106;106;106;106;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;106;1366;1366;1366;1366;1366;106;106;106;1366;106;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;118;106;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;106;106;1366;1366;106;106;106;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;106;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;1366;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;106;106;106;1366;1366;1366;106;106;106;106;106;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;943;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;107;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;118;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;228;106;145;175;180;137;145;106;106;145;106;,2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;
1614054182,192.168.1.151,58016,137.110.0.69,443,17,2351,2187,15,12,1614054182431;1614054182452;1614054182452;1614054182453;1614054182453;1614054182477;1614054182478;1614054182502;1614054182544;1614054182544;1614054182637;1614054182764;1614054182764;1614054182764;1614054182765;1614054182774;1614054182782;1614054182786;1614054182803;1614054182803;1614054182804;1614054182809;1614054182814;1614054182843;1614054182920;1614054182921;1614054182921;,118;162;118;106;106;106;106;162;107;106;118;159;137;145;106;145;106;143;106;106;106;407;722;106;464;159;106;,1;1;2;1;1;2;1;2;1;1;2;2;2;2;1;1;1;1;2;1;1;2;1;2;2;2;1;
1614054183,192.168.1.151,58016,137.110.0.69,443,17,4566,2016,39,18,1614054183004;1614054183186;1614054183186;1614054183186;1614054183204;1614054183204;1614054183205;1614054183205;1614054183206;1614054183206;1614054183213;1614054183213;1614054183213;1614054183214;1614054183214;1614054183214;1614054183214;1614054183215;1614054183215;1614054183229;1614054183230;1614054183230;1614054183232;1614054183232;1614054183232;1614054183232;1614054183232;1614054183233;1614054183234;1614054183235;1614054183235;1614054183235;1614054183235;1614054183235;1614054183235;1614054183235;1614054183235;1614054183237;1614054183237;1614054183237;1614054183238;1614054183238;1614054183238;1614054183252;1614054183254;1614054183263;1614054183263;1614054183263;1614054183263;1614054183263;1614054183264;1614054183264;1614054183264;1614054183264;1614054183264;1614054183921;1614054183995;,371;118;118;118;118;118;118;118;118;118;118;118;118;106;106;106;106;106;106;118;106;106;118;118;118;118;118;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;164;107;,1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2;1;1;1;1;1;1;1;
1614054184,192.168.1.151,58016,137.110.0.69,443,17,107,342,1,3,1614054184009;1614054184021;1614054184054;1614054184103;,106;118;107;118;,2;2;1;2;
1614054184,192.168.1.164,5353,224.0.0.251,5353,17,853,0,3,0,1614054184551;1614054184551;1614054184552;,206;393;254;,1;1;1;
1614054185,192.168.1.164,5353,224.0.0.251,5353,17,853,0,3,0,1614054185472;1614054185473;1614054185473;,206;393;254;,1;1;1;
1614054186,192.168.1.151,58016,137.110.0.69,443,17,577,573,5,5,1614054186126;1614054186149;1614054186150;1614054186150;1614054186172;1614054186173;1614054186706;1614054186708;1614054186798;1614054186833;,118;118;106;106;106;106;137;141;106;106;,1;2;1;1;2;1;2;1;2;2;
1614054187,192.168.1.151,58016,137.110.0.69,443,17,581,330,5,3,1614054187432;1614054187454;1614054187454;1614054187455;1614054187455;1614054187478;1614054187479;1614054187543;,118;145;118;106;106;106;106;106;,1;1;2;1;1;2;1;2;
1614054188,192.168.1.151,58016,137.110.0.69,443,17,4295,2122,37,19,1614054188000;1614054188186;1614054188186;1614054188187;1614054188206;1614054188206;1614054188207;1614054188207;1614054188207;1614054188208;1614054188209;1614054188210;1614054188210;1614054188210;1614054188210;1614054188211;1614054188211;1614054188211;1614054188211;1614054188229;1614054188229;1614054188230;1614054188230;1614054188230;1614054188230;1614054188233;1614054188233;1614054188233;1614054188233;1614054188234;1614054188234;1614054188234;1614054188234;1614054188234;1614054188234;1614054188234;1614054188234;1614054188235;1614054188235;1614054188235;1614054188235;1614054188235;1614054188235;1614054188255;1614054188256;1614054188256;1614054188258;1614054188258;1614054188258;1614054188258;1614054188258;1614054188258;1614054188259;1614054188259;1614054188259;1614054188259;,371;118;118;118;118;118;118;118;118;118;118;106;106;118;118;106;106;106;106;118;118;106;106;106;106;118;118;118;118;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;,1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;1;1;
1614054189,192.168.1.151,58016,137.110.0.69,443,17,3374,10678,16,18,1614054189478;1614054189506;1614054189509;1614054189510;1614054189532;1614054189540;1614054189541;1614054189543;1614054189576;1614054189578;1614054189578;1614054189578;1614054189578;1614054189578;1614054189579;1614054189585;1614054189586;1614054189588;1614054189618;1614054189618;1614054189618;1614054189619;1614054189620;1614054189620;1614054189622;1614054189630;1614054189631;1614054189662;1614054189662;1614054189665;1614054189665;1614054189665;1614054189666;1614054189666;,135;597;135;118;597;118;106;623;1366;1366;1366;1366;592;106;106;199;205;488;106;157;175;106;144;144;498;375;316;106;148;1366;466;144;106;106;,1;2;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;1;2;2;2;2;2;1;1;
