Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610562988,192.168.1.151,64237,137.110.0.69,443,17,8601,97347,39,163
1610562988,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610562988,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610562989,192.168.1.151,64237,137.110.0.69,443,17,7900,97009,39,163
1610562989,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610562990,192.168.1.151,64237,137.110.0.69,443,17,7652,117471,36,198
1610562991,192.168.1.151,64237,137.110.0.69,443,17,8269,131194,37,192
1610562991,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610562991,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610562991,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610562992,192.168.1.151,64237,137.110.0.69,443,17,6777,115978,28,184
1610562992,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610562992,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610562993,192.168.1.151,64237,137.110.0.69,443,17,10709,128848,41,203
1610562994,192.168.1.151,64237,137.110.0.69,443,17,10574,124494,40,196
1610562994,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610562994,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610562995,192.168.1.151,64237,137.110.0.69,443,17,10009,120828,36,197
1610562995,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610562995,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610562995,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610562996,192.168.1.151,64237,137.110.0.69,443,17,8014,118445,33,185
1610562997,192.168.1.151,64237,137.110.0.69,443,17,13399,127353,36,201
1610562997,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610562998,192.168.1.151,64237,137.110.0.69,443,17,12200,117908,48,200
1610562998,192.168.1.1,138,192.168.1.255,138,17,483,0,2,0
1610562999,192.168.1.151,64237,137.110.0.69,443,17,8848,124284,50,205
1610563000,192.168.1.151,64237,137.110.0.69,443,17,6936,112498,40,186
1610563000,192.168.1.151,60185,137.110.0.69,443,6,194,157,3,3
1610563001,192.168.1.151,64237,137.110.0.69,443,17,6000,119836,29,191
1610563001,192.168.1.242,5353,224.0.0.251,5353,17,167,0,1,0
1610563001,FE80::4AF:92F7:1D5E:74BC,5353,FF02::FB,5353,17,187,0,1,0
1610563002,192.168.1.151,64237,137.110.0.69,443,17,7857,117321,34,192
1610563002,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610563002,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563002,192.168.1.242,5353,224.0.0.251,5353,17,167,0,1,0
1610563002,FE80::4AF:92F7:1D5E:74BC,5353,FF02::FB,5353,17,187,0,1,0
1610563003,192.168.1.151,64237,137.110.0.69,443,17,8079,107080,43,198
1610563003,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563004,192.168.1.151,64237,137.110.0.69,443,17,37451,101319,75,181
1610563004,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563004,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610563005,192.168.1.151,64237,137.110.0.69,443,17,17106,104568,42,172
1610563005,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563005,192.168.1.242,5353,224.0.0.251,5353,17,167,0,1,0
1610563005,FE80::4AF:92F7:1D5E:74BC,5353,FF02::FB,5353,17,187,0,1,0
1610563005,192.168.1.48,57621,192.168.1.255,57621,17,72,0,1,0
1610563005,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563006,192.168.1.151,64237,137.110.0.69,443,17,11551,111029,45,191
1610563006,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563006,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563007,192.168.1.151,64237,137.110.0.69,443,17,7332,131425,41,230
1610563007,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563007,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563007,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563007,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563008,192.168.1.151,64237,137.110.0.69,443,17,10556,133314,39,226
1610563009,192.168.1.151,64237,137.110.0.69,443,17,35081,139270,69,243
1610563010,192.168.1.151,64237,137.110.0.69,443,17,44329,120898,96,228
1610563010,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563010,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563010,192.168.1.95,0,224.0.0.251,0,2,32,0,1,0
1610563011,192.168.1.151,64237,137.110.0.69,443,17,17155,157292,44,257
1610563011,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610563012,192.168.1.151,64237,137.110.0.69,443,17,9120,142348,45,239
1610563012,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563012,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563013,192.168.1.151,64237,137.110.0.69,443,17,13222,134724,48,237
1610563013,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563013,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563013,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563014,192.168.1.151,64237,137.110.0.69,443,17,16512,134811,52,233
1610563014,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563014,192.168.1.242,5353,224.0.0.251,5353,17,98,0,1,0
