Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610264965,192.168.1.151,49662,137.110.0.69,443,17,3529,10761,17,19
1610264966,192.168.1.151,49662,137.110.0.69,443,17,2172,1641,8,7
1610264967,192.168.1.151,49662,137.110.0.69,443,17,3516,2402,9,8
1610264967,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610264968,192.168.1.151,49662,137.110.0.69,443,17,46463,1218177,386,901
1610264969,192.168.1.151,49662,137.110.0.69,443,17,5024,1290,8,5
1610264970,192.168.1.151,49662,137.110.0.69,443,17,2978,2682,10,12
1610264971,192.168.1.151,49662,137.110.0.69,443,17,3764,10430,9,11
1610264972,192.168.1.151,49662,137.110.0.69,443,17,64175,1200907,401,917
1610264973,192.168.1.151,49662,137.110.0.69,443,17,3053,1703,6,7
1610264973,192.168.1.151,52738,137.110.0.69,443,6,117,117,2,2
1610264974,192.168.1.151,49662,137.110.0.69,443,17,9471,1396,15,9
1610264975,192.168.1.151,49662,137.110.0.69,443,17,2307,10914,8,12
1610264976,192.168.1.151,49662,137.110.0.69,443,17,39625,1186514,346,877
1610264977,192.168.1.151,49662,137.110.0.69,443,17,676,1555,6,8
1610264978,192.168.1.151,49662,137.110.0.69,443,17,969,1394,5,6
1610264979,192.168.1.151,49662,137.110.0.69,443,17,4380,10757,11,16
1610264980,192.168.1.151,49662,137.110.0.69,443,17,33806,1092084,289,806
1610264980,192.168.1.17,5353,224.0.0.251,5353,17,599,0,4,0
1610264981,192.168.1.151,49662,137.110.0.69,443,17,5127,103584,48,78
1610264981,192.168.1.17,5353,224.0.0.251,5353,17,691,0,4,0
1610264981,192.168.1.60,5353,224.0.0.251,5353,17,691,0,4,0
1610264981,192.168.1.164,5353,224.0.0.251,5353,17,685,0,4,0
1610264982,192.168.1.151,49662,137.110.0.69,443,17,759,1437,5,4
1610264983,192.168.1.151,49662,137.110.0.69,443,17,2136,2838,4,3
1610264983,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610264984,192.168.1.151,49662,137.110.0.69,443,17,17507,495327,138,370
1610264984,192.168.1.17,5353,224.0.0.251,5353,17,2508,0,9,0
1610264984,192.168.1.164,5353,224.0.0.251,5353,17,3095,0,13,0
1610264984,192.168.1.60,5353,224.0.0.251,5353,17,3226,0,12,0
