Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610393659,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610393659,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610393659,192.168.1.151,53644,137.110.0.69,443,17,1803,1105,5,6
1610393659,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610393659,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610393660,192.168.1.151,53644,137.110.0.69,443,17,1179,711,2,2
1610393660,192.168.1.220,0,224.0.0.251,0,2,32,0,1,0
1610393660,192.168.1.220,5353,224.0.0.251,5353,17,205,0,1,0
1610393660,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,225,0,1,0
1610393662,192.168.1.151,53644,137.110.0.69,443,17,1374,1324,8,9
1610393663,192.168.1.151,53644,137.110.0.69,443,17,9235,5945,19,16
1610393663,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610393664,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610393665,192.168.1.151,53644,137.110.0.69,443,17,55646,1639596,524,1203
1610393665,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610393666,192.168.1.151,53644,137.110.0.69,443,17,90559,2363286,854,1731
1610393667,192.168.1.151,53644,137.110.0.69,443,17,350,342,3,3
1610393668,192.168.1.151,53644,137.110.0.69,443,17,476,118,2,1
1610393670,192.168.1.151,53644,137.110.0.69,443,17,212,300,2,2
1610393670,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610393670,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610393671,192.168.1.151,53644,137.110.0.69,443,17,3943,2503,9,12
1610393672,192.168.1.151,0,192.168.1.1,0,1,0,28,0,1
1610393673,192.168.1.151,53644,137.110.0.69,443,17,475,296,2,1
1610393673,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610393675,192.168.1.151,53644,137.110.0.69,443,17,61477,1643628,579,1206
1610393676,192.168.1.151,53644,137.110.0.69,443,17,80030,2039438,755,1493
1610393676,192.168.1.220,5353,224.0.0.251,5353,17,167,0,1,0
1610393676,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,187,0,1,0
1610393677,192.168.1.220,0,224.0.0.251,0,2,32,0,1,0
1610393677,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610393677,192.168.1.220,5353,224.0.0.251,5353,17,205,0,1,0
1610393677,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,225,0,1,0
1610393678,192.168.1.151,53644,137.110.0.69,443,17,1514,1199,6,7
1610393678,192.168.1.168,0,224.0.0.251,0,2,32,0,1,0
1610393679,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610393679,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610393679,192.168.1.23,5353,224.0.0.251,5353,17,77,0,1,0
1610393679,FE80::CC6:78D5:61AC:C15D,5353,FF02::FB,5353,17,97,0,1,0
1610393680,192.168.1.151,53644,137.110.0.69,443,17,4559,3477,12,17
1610393680,192.168.1.220,5353,224.0.0.251,5353,17,205,0,1,0
1610393680,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,225,0,1,0
1610393680,192.168.1.63,0,224.0.0.251,0,2,32,0,1,0
1610393681,192.168.1.151,53644,137.110.0.69,443,17,6831,1231,9,9
1610393682,192.168.1.151,53644,137.110.0.69,443,17,270,153,2,1
