Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1613364696,192.168.1.159,54788,137.110.0.69,443,17,15876,371639,144,280,1613364696275;1613364696434;1613364696455;1613364696457;1613364696457;1613364696577;1613364696811;1613364696829;1613364696830;1613364696830;1613364696830;1613364696830;1613364696831;1613364696831;1613364696831;1613364696831;1613364696831;1613364696831;1613364696831;1613364696831;1613364696831;1613364696831;1613364696831;1613364696832;1613364696832;1613364696832;1613364696832;1613364696832;1613364696832;1613364696832;1613364696832;1613364696832;1613364696833;1613364696833;1613364696833;1613364696833;1613364696833;1613364696833;1613364696834;1613364696834;1613364696834;1613364696834;1613364696835;1613364696835;1613364696835;1613364696835;1613364696835;1613364696835;1613364696835;1613364696835;1613364696836;1613364696837;1613364696837;1613364696838;1613364696838;1613364696838;1613364696838;1613364696838;1613364696838;1613364696838;1613364696838;1613364696838;1613364696839;1613364696839;1613364696839;1613364696840;1613364696840;1613364696840;1613364696840;1613364696840;1613364696840;1613364696841;1613364696841;1613364696841;1613364696842;1613364696842;1613364696842;1613364696843;1613364696843;1613364696843;1613364696843;1613364696843;1613364696843;1613364696843;1613364696843;1613364696843;1613364696843;1613364696843;1613364696844;1613364696844;1613364696845;1613364696845;1613364696845;1613364696845;1613364696845;1613364696845;1613364696845;1613364696845;1613364696845;1613364696846;1613364696846;1613364696846;1613364696846;1613364696846;1613364696846;1613364696847;1613364696847;1613364696847;1613364696847;1613364696847;1613364696847;1613364696847;1613364696847;1613364696848;1613364696848;1613364696848;1613364696848;1613364696848;1613364696849;1613364696849;1613364696849;1613364696849;1613364696849;1613364696850;1613364696850;1613364696850;1613364696850;1613364696850;1613364696850;1613364696850;1613364696850;1613364696850;1613364696851;1613364696851;1613364696851;1613364696852;1613364696852;1613364696852;1613364696852;1613364696852;1613364696852;1613364696852;1613364696852;1613364696852;1613364696852;1613364696852;1613364696852;1613364696853;1613364696853;1613364696853;1613364696853;1613364696853;1613364696853;1613364696854;1613364696854;1613364696854;1613364696854;1613364696854;1613364696854;1613364696854;1613364696855;1613364696855;1613364696855;1613364696855;1613364696855;1613364696855;1613364696855;1613364696855;1613364696855;1613364696855;1613364696855;1613364696856;1613364696856;1613364696856;1613364696856;1613364696856;1613364696856;1613364696856;1613364696856;1613364696856;1613364696857;1613364696857;1613364696857;1613364696857;1613364696857;1613364696858;1613364696858;1613364696858;1613364696858;1613364696859;1613364696859;1613364696859;1613364696859;1613364696859;1613364696859;1613364696860;1613364696860;1613364696860;1613364696861;1613364696861;1613364696861;1613364696861;1613364696861;1613364696861;1613364696862;1613364696862;1613364696862;1613364696863;1613364696863;1613364696863;1613364696863;1613364696864;1613364696864;1613364696864;1613364696864;1613364696864;1613364696865;1613364696865;1613364696865;1613364696866;1613364696866;1613364696866;1613364696866;1613364696866;1613364696866;1613364696867;1613364696867;1613364696867;1613364696867;1613364696867;1613364696868;1613364696868;1613364696868;1613364696868;1613364696869;1613364696869;1613364696869;1613364696869;1613364696869;1613364696870;1613364696870;1613364696870;1613364696870;1613364696871;1613364696871;1613364696871;1613364696871;1613364696872;1613364696872;1613364696872;1613364696872;1613364696872;1613364696872;1613364696872;1613364696873;1613364696873;1613364696873;1613364696873;1613364696874;1613364696874;1613364696874;1613364696874;1613364696874;1613364696874;1613364696874;1613364696874;1613364696874;1613364696874;1613364696875;1613364696875;1613364696875;1613364696875;1613364696875;1613364696876;1613364696876;1613364696876;1613364696876;1613364696877;1613364696877;1613364696877;1613364696877;1613364696877;1613364696878;1613364696878;1613364696878;1613364696878;1613364696878;1613364696878;1613364696878;1613364696878;1613364696878;1613364696879;1613364696879;1613364696879;1613364696879;1613364696880;1613364696880;1613364696880;1613364696880;1613364696880;1613364696880;1613364696880;1613364696880;1613364696881;1613364696881;1613364696881;1613364696881;1613364696881;1613364696881;1613364696882;1613364696882;1613364696882;1613364696882;1613364696883;1613364696883;1613364696883;1613364696883;1613364696883;1613364696885;1613364696885;1613364696885;1613364696885;1613364696885;1613364696886;1613364696886;1613364696886;1613364696886;1613364696886;1613364696887;1613364696887;1613364696887;1613364696887;1613364696887;1613364696887;1613364696887;1613364696887;1613364696888;1613364696888;1613364696888;1613364696888;1613364696888;1613364696888;1613364696889;1613364696889;1613364696889;1613364696889;1613364696889;1613364696889;1613364696890;1613364696890;1613364696890;1613364696890;1613364696890;1613364696891;1613364696891;1613364696891;1613364696891;1613364696891;1613364696892;1613364696892;1613364696892;1613364696892;1613364696892;1613364696892;1613364696893;1613364696893;1613364696893;1613364696893;1613364696893;1613364696893;1613364696894;1613364696894;1613364696894;1613364696894;1613364696894;1613364696894;1613364696895;1613364696895;1613364696895;1613364696895;1613364696895;1613364696895;1613364696896;1613364696896;1613364696896;1613364696896;1613364696896;1613364696896;1613364696897;1613364696897;1613364696897;1613364696898;1613364696898;1613364696898;1613364696898;1613364696898;1613364696898;1613364696899;1613364696899;1613364696899;1613364696899;1613364696899;1613364696899;1613364696899;1613364696899;1613364696899;1613364696900;1613364696900;1613364696900;1613364696900;1613364696900;1613364696900;1613364696901;1613364696901;1613364696901;1613364696901;1613364696901;1613364696901;1613364696901;1613364696902;1613364696905;1613364696920;1613364696926;1613364696982;,126;351;141;215;106;268;138;270;129;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;106;106;1366;1366;1366;106;106;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;1366;106;106;1366;1366;1366;106;1366;1366;106;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;106;1366;106;1366;1366;1366;106;1366;106;1366;1366;1366;106;1366;106;1366;1366;1366;1366;106;106;1366;1366;1366;106;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;1366;106;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;134;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;1366;106;1366;1366;106;1366;106;1366;1366;1366;106;1366;1366;1366;106;106;1366;1366;1366;106;1366;1366;1366;106;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;1366;1366;106;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1289;106;1366;268;106;279;106;141;106;,2;1;2;2;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;2;1;2;2;1;2;1;2;2;1;2;2;1;2;2;2;1;2;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;2;1;2;1;2;2;2;1;2;2;2;1;1;2;2;2;1;2;2;2;1;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;1;1;2;1;
1613364697,192.168.1.159,54788,137.110.0.69,443,17,807,1934,4,4,1613364697470;1613364697488;1613364697488;1613364697488;1613364697489;1613364697489;1613364697489;1613364697581;,327;141;222;106;1366;205;106;268;,1;2;2;1;2;2;1;1;
1613364698,192.168.1.159,54788,137.110.0.69,443,17,5304,8700,20,20,1613364698052;1613364698069;1613364698069;1613364698087;1613364698087;1613364698087;1613364698110;1613364698111;1613364698111;1613364698111;1613364698112;1613364698113;1613364698113;1613364698113;1613364698113;1613364698114;1613364698114;1613364698136;1613364698136;1613364698136;1613364698137;1613364698137;1613364698137;1613364698155;1613364698188;1613364698498;1613364698516;1613364698517;1613364698517;1613364698595;1613364698694;1613364698694;1613364698694;1613364698722;1613364698765;1613364698926;1613364698928;1613364698946;1613364698970;1613364698988;,141;546;118;118;106;623;106;1366;1366;106;1366;1366;108;106;170;198;433;106;106;106;177;137;444;106;106;351;141;215;106;268;181;1366;418;141;106;574;158;106;106;136;,1;2;1;2;1;1;2;2;2;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;2;2;1;1;1;1;1;2;1;2;1;2;1;2;
1613364699,192.168.1.159,54788,137.110.0.69,443,17,4783,40071,28,41,1613364699032;1613364699343;1613364699360;1613364699416;1613364699467;1613364699524;1613364699542;1613364699543;1613364699543;1613364699543;1613364699543;1613364699543;1613364699623;1613364699623;1613364699623;1613364699623;1613364699623;1613364699623;1613364699623;1613364699624;1613364699624;1613364699624;1613364699624;1613364699624;1613364699625;1613364699625;1613364699625;1613364699625;1613364699625;1613364699625;1613364699626;1613364699626;1613364699626;1613364699626;1613364699626;1613364699626;1613364699627;1613364699627;1613364699627;1613364699627;1613364699627;1613364699628;1613364699628;1613364699628;1613364699628;1613364699628;1613364699628;1613364699628;1613364699629;1613364699629;1613364699629;1613364699629;1613364699630;1613364699630;1613364699630;1613364699630;1613364699630;1613364699633;1613364699655;1613364699702;1613364699707;1613364699707;1613364699707;1613364699727;1613364699735;1613364699780;1613364699809;1613364699809;1613364699810;,106;138;106;134;106;327;141;245;1366;203;106;106;230;129;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;779;106;1366;268;106;278;141;106;176;1366;166;141;106;106;428;138;106;,1;1;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;1;2;1;1;1;1;2;2;1;2;2;1;
1613364700,192.168.1.159,54788,137.110.0.69,443,17,724,598,4,4,1613364700083;1613364700099;1613364700142;1613364700190;1613364700550;1613364700569;1613364700569;1613364700569;,161;106;136;106;351;141;215;106;,1;2;2;1;1;2;2;1;
1613364701,192.168.1.159,54788,137.110.0.69,443,17,24597,444186,228,333,1613364701122;1613364701122;1613364701122;1613364701122;1613364701122;1613364701122;1613364701122;1613364701123;1613364701123;1613364701123;1613364701123;1613364701123;1613364701124;1613364701124;1613364701124;1613364701124;1613364701124;1613364701124;1613364701124;1613364701125;1613364701125;1613364701125;1613364701125;1613364701125;1613364701126;1613364701126;1613364701126;1613364701126;1613364701126;1613364701126;1613364701126;1613364701127;1613364701127;1613364701127;1613364701127;1613364701127;1613364701127;1613364701128;1613364701128;1613364701128;1613364701128;1613364701128;1613364701129;1613364701129;1613364701129;1613364701129;1613364701129;1613364701129;1613364701129;1613364701129;1613364701130;1613364701130;1613364701130;1613364701130;1613364701130;1613364701132;1613364701132;1613364701132;1613364701133;1613364701133;1613364701133;1613364701133;1613364701133;1613364701134;1613364701134;1613364701134;1613364701134;1613364701134;1613364701134;1613364701135;1613364701135;1613364701135;1613364701135;1613364701136;1613364701136;1613364701136;1613364701136;1613364701136;1613364701136;1613364701137;1613364701137;1613364701137;1613364701138;1613364701138;1613364701138;1613364701138;1613364701138;1613364701139;1613364701139;1613364701139;1613364701139;1613364701140;1613364701140;1613364701140;1613364701140;1613364701140;1613364701140;1613364701141;1613364701141;1613364701141;1613364701142;1613364701143;1613364701143;1613364701144;1613364701144;1613364701144;1613364701144;1613364701144;1613364701144;1613364701145;1613364701145;1613364701145;1613364701145;1613364701145;1613364701146;1613364701146;1613364701146;1613364701146;1613364701147;1613364701147;1613364701147;1613364701147;1613364701147;1613364701148;1613364701148;1613364701148;1613364701148;1613364701149;1613364701149;1613364701149;1613364701149;1613364701149;1613364701149;1613364701150;1613364701150;1613364701150;1613364701150;1613364701150;1613364701151;1613364701151;1613364701151;1613364701151;1613364701152;1613364701152;1613364701152;1613364701153;1613364701153;1613364701153;1613364701153;1613364701153;1613364701154;1613364701154;1613364701154;1613364701154;1613364701154;1613364701154;1613364701155;1613364701155;1613364701155;1613364701155;1613364701156;1613364701156;1613364701156;1613364701156;1613364701156;1613364701156;1613364701157;1613364701157;1613364701157;1613364701158;1613364701158;1613364701158;1613364701158;1613364701159;1613364701159;1613364701159;1613364701159;1613364701159;1613364701160;1613364701160;1613364701160;1613364701160;1613364701161;1613364701161;1613364701161;1613364701161;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701162;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701163;1613364701164;1613364701164;1613364701164;1613364701164;1613364701169;1613364701169;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701170;1613364701171;1613364701171;1613364701171;1613364701171;1613364701171;1613364701171;1613364701171;1613364701171;1613364701171;1613364701172;1613364701172;1613364701172;1613364701172;1613364701172;1613364701173;1613364701174;1613364701174;1613364701174;1613364701175;1613364701175;1613364701175;1613364701175;1613364701175;1613364701176;1613364701176;1613364701176;1613364701176;1613364701176;1613364701177;1613364701177;1613364701177;1613364701178;1613364701178;1613364701179;1613364701179;1613364701179;1613364701179;1613364701179;1613364701180;1613364701180;1613364701180;1613364701181;1613364701181;1613364701182;1613364701182;1613364701182;1613364701182;1613364701182;1613364701182;1613364701183;1613364701183;1613364701183;1613364701183;1613364701183;1613364701183;1613364701184;1613364701184;1613364701184;1613364701184;1613364701184;1613364701184;1613364701185;1613364701185;1613364701185;1613364701185;1613364701185;1613364701185;1613364701185;1613364701186;1613364701186;1613364701186;1613364701186;1613364701186;1613364701186;1613364701186;1613364701187;1613364701187;1613364701187;1613364701187;1613364701187;1613364701187;1613364701188;1613364701188;1613364701188;1613364701188;1613364701189;1613364701189;1613364701189;1613364701189;1613364701189;1613364701189;1613364701189;1613364701189;1613364701190;1613364701190;1613364701190;1613364701190;1613364701190;1613364701190;1613364701191;1613364701191;1613364701191;1613364701191;1613364701191;1613364701191;1613364701192;1613364701192;1613364701192;1613364701192;1613364701192;1613364701192;1613364701192;1613364701193;1613364701193;1613364701193;1613364701193;1613364701193;1613364701194;1613364701194;1613364701194;1613364701194;1613364701194;1613364701194;1613364701195;1613364701195;1613364701195;1613364701195;1613364701195;1613364701195;1613364701196;1613364701196;1613364701196;1613364701196;1613364701196;1613364701197;1613364701197;1613364701197;1613364701197;1613364701197;1613364701197;1613364701197;1613364701198;1613364701198;1613364701198;1613364701198;1613364701198;1613364701198;1613364701199;1613364701199;1613364701199;1613364701199;1613364701199;1613364701199;1613364701200;1613364701200;1613364701200;1613364701200;1613364701200;1613364701200;1613364701200;1613364701201;1613364701202;1613364701202;1613364701202;1613364701203;1613364701203;1613364701203;1613364701203;1613364701203;1613364701203;1613364701203;1613364701204;1613364701204;1613364701204;1613364701204;1613364701204;1613364701204;1613364701204;1613364701205;1613364701205;1613364701205;1613364701205;1613364701205;1613364701205;1613364701205;1613364701206;1613364701206;1613364701206;1613364701206;1613364701206;1613364701206;1613364701207;1613364701207;1613364701207;1613364701207;1613364701208;1613364701208;1613364701208;1613364701208;1613364701208;1613364701208;1613364701208;1613364701209;1613364701209;1613364701209;1613364701209;1613364701209;1613364701209;1613364701209;1613364701210;1613364701210;1613364701210;1613364701210;1613364701210;1613364701210;1613364701211;1613364701211;1613364701211;1613364701211;1613364701211;1613364701212;1613364701212;1613364701212;1613364701212;1613364701212;1613364701213;1613364701213;1613364701213;1613364701213;1613364701213;1613364701213;1613364701214;1613364701214;1613364701214;1613364701214;1613364701214;1613364701214;1613364701214;1613364701215;1613364701215;1613364701215;1613364701215;1613364701215;1613364701215;1613364701215;1613364701216;1613364701216;1613364701216;1613364701216;1613364701216;1613364701216;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701217;1613364701224;1613364701252;1613364701292;1613364701575;1613364701594;1613364701595;1613364701595;1613364701595;1613364701595;1613364701595;,250;129;106;1366;368;1366;1366;106;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;508;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;106;1366;106;106;106;106;106;106;1366;1366;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;106;106;106;106;1366;1366;106;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;106;1366;1366;1366;106;1366;106;141;1366;1366;106;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;1366;106;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;740;106;106;106;106;106;106;1366;268;106;106;106;106;106;106;106;106;106;279;141;106;327;141;214;1366;209;106;106;,2;2;1;2;2;2;2;1;1;2;2;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;2;1;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;
1613364702,192.168.1.159,54788,137.110.0.69,443,17,3809,37162,32,34,1613364702604;1613364702605;1613364702606;1613364702606;1613364702606;1613364702606;1613364702606;1613364702606;1613364702607;1613364702607;1613364702607;1613364702607;1613364702607;1613364702607;1613364702608;1613364702608;1613364702608;1613364702608;1613364702608;1613364702608;1613364702609;1613364702609;1613364702609;1613364702609;1613364702609;1613364702609;1613364702609;1613364702609;1613364702610;1613364702610;1613364702610;1613364702610;1613364702616;1613364702616;1613364702616;1613364702616;1613364702616;1613364702616;1613364702617;1613364702617;1613364702617;1613364702617;1613364702618;1613364702618;1613364702618;1613364702618;1613364702618;1613364702618;1613364702618;1613364702619;1613364702621;1613364702621;1613364702621;1613364702621;1613364702621;1613364702621;1613364702621;1613364702621;1613364702621;1613364702621;1613364702625;1613364702641;1613364702641;1613364702641;1613364702650;1613364702696;,351;254;129;106;1366;368;106;106;1366;106;1366;1366;106;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;106;1366;1366;1366;153;1366;268;106;106;106;106;278;141;192;106;141;106;,1;2;2;1;2;2;1;1;2;1;2;2;1;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;1;
1613364703,192.168.1.159,54788,137.110.0.69,443,17,782,2447,5,8,1613364703207;1613364703622;1613364703640;1613364703649;1613364703667;1613364703668;1613364703668;1613364703668;1613364703668;1613364703668;1613364703707;1613364703747;1613364703871;,126;137;106;327;141;245;106;1366;208;106;137;106;118;,2;1;2;1;2;2;1;2;2;1;2;1;2;
1613364704,192.168.1.159,54788,137.110.0.69,443,17,457,852,2,6,1613364704207;1613364704214;1613364704357;1613364704660;1613364704677;1613364704710;1613364704710;1613364704710;,126;126;118;126;351;141;215;106;,2;2;2;2;1;2;2;1;
1613364705,192.168.1.159,54788,137.110.0.69,443,17,645,2299,4,6,1613364705235;1613364705269;1613364705319;1613364705720;1613364705739;1613364705740;1613364705740;1613364705740;1613364705740;1613364705740;,126;226;106;327;141;237;1366;106;203;106;,2;2;1;1;2;2;2;1;2;1;
