Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610561182,192.168.1.151,64237,137.110.0.69,443,17,3741,129226,26,232
1610561183,192.168.1.151,64237,137.110.0.69,443,17,4414,141925,29,258
1610561183,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610561183,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610561184,192.168.1.151,64237,137.110.0.69,443,17,4785,145351,34,253
1610561184,192.168.1.23,5353,224.0.0.251,5353,17,116,0,1,0
1610561184,FE80::102E:C017:2866:7B67,5353,FF02::FB,5353,17,136,0,1,0
1610561185,192.168.1.151,64237,137.110.0.69,443,17,3331,152672,26,252
1610561185,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610561186,192.168.1.151,64237,137.110.0.69,443,17,3595,148322,26,260
1610561186,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610561186,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610561187,192.168.1.151,64237,137.110.0.69,443,17,4123,128849,29,237
1610561187,192.168.1.219,5353,224.0.0.251,5353,17,106,0,1,0
1610561187,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,126,0,1,0
1610561188,192.168.1.151,64237,137.110.0.69,443,17,3398,112304,26,216
1610561188,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610561188,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610561189,192.168.1.151,64237,137.110.0.69,443,17,6632,123411,31,224
1610561189,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610561189,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610561190,192.168.1.151,64237,137.110.0.69,443,17,3951,135470,29,244
1610561191,192.168.1.151,64237,137.110.0.69,443,17,4641,139386,30,261
1610561191,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610561192,192.168.1.151,64237,137.110.0.69,443,17,5628,134088,29,247
1610561193,192.168.1.151,64237,137.110.0.69,443,17,5647,136186,28,245
1610561193,FE80::102E:C017:2866:7B67,5353,FF02::FB,5353,17,136,0,1,0
1610561193,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610561194,192.168.1.151,64237,137.110.0.69,443,17,4706,141465,33,248
1610561195,192.168.1.151,64237,137.110.0.69,443,17,3791,132788,28,238
1610561195,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610561195,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610561196,192.168.1.151,64237,137.110.0.69,443,17,5197,143637,33,268
1610561196,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610561196,192.168.1.164,5353,224.0.0.251,5353,17,461,0,2,0
1610561196,192.168.1.60,5353,224.0.0.251,5353,17,786,0,4,0
