Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610262161,192.168.1.151,49662,137.110.0.69,443,17,118,106,1,1
1610262162,192.168.1.164,5353,224.0.0.251,5353,17,3099,0,11,0
1610262162,192.168.1.17,5353,224.0.0.251,5353,17,1574,0,8,0
1610262162,192.168.1.60,5353,224.0.0.251,5353,17,3041,0,11,0
1610262162,192.168.1.1,5353,224.0.0.251,5353,17,164,0,2,0
1610262162,192.168.1.171,5353,224.0.0.251,5353,17,140,0,1,0
1610262162,FE80::CF5:693A:BCBB:A4DA,5353,FF02::FB,5353,17,160,0,1,0
1610262163,192.168.1.151,49662,137.110.0.69,443,17,3760,2431,11,13
1610262163,192.168.1.1,5353,224.0.0.251,5353,17,551,0,4,0
1610262163,FE80::CF5:693A:BCBB:A4DA,0,FF02::16,0,0,76,0,1,0
1610262163,192.168.1.1,0,224.0.0.251,0,2,28,0,1,0
1610262163,192.168.1.171,5353,224.0.0.251,5353,17,140,0,1,0
1610262163,FE80::CF5:693A:BCBB:A4DA,5353,FF02::FB,5353,17,160,0,1,0
1610262164,192.168.1.151,49662,137.110.0.69,443,17,243,224,2,2
1610262164,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610262165,192.168.1.151,49662,137.110.0.69,443,17,2983,2005,8,10
1610262165,FE80::CF5:693A:BCBB:A4DA,0,FF02::16,0,0,76,0,1,0
1610262165,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610262166,192.168.1.151,49662,137.110.0.69,443,17,212,300,2,2
1610262166,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610262167,192.168.1.151,49662,137.110.0.69,443,17,225,118,2,1
1610262168,192.168.1.151,49662,137.110.0.69,443,17,4547,8897,20,24
1610262169,192.168.1.151,49662,137.110.0.69,443,17,107,330,1,3
1610262170,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610262172,192.168.1.151,49662,137.110.0.69,443,17,107,224,1,2
1610262173,192.168.1.151,49662,137.110.0.69,443,17,512,0,2,0
1610262174,192.168.1.151,49662,137.110.0.69,443,17,106,137,1,1
1610262174,192.168.1.17,5353,224.0.0.251,5353,17,1128,0,6,0
1610262174,192.168.1.164,5353,224.0.0.251,5353,17,578,0,2,0
1610262174,192.168.1.60,5353,224.0.0.251,5353,17,1015,0,3,0
1610262176,192.168.1.151,49662,137.110.0.69,443,17,0,106,0,1
1610262177,192.168.1.151,49662,137.110.0.69,443,17,756,527,3,3
1610262178,192.168.1.151,49662,137.110.0.69,443,17,583,212,3,2
1610262178,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610262179,192.168.1.151,49662,137.110.0.69,443,17,1538,2884,8,12
1610262180,192.168.1.151,49662,137.110.0.69,443,17,3148,1789,6,8
1610262180,192.168.1.164,5353,224.0.0.251,5353,17,494,0,4,0
1610262180,192.168.1.17,5353,224.0.0.251,5353,17,208,0,1,0
1610262180,192.168.1.60,5353,224.0.0.251,5353,17,208,0,1,0
1610262181,192.168.1.151,52738,137.110.0.69,443,6,77,40,1,1
1610262182,192.168.1.151,49662,137.110.0.69,443,17,1605,949,10,4
1610262183,192.168.1.151,49662,137.110.0.69,443,17,3461,8252,9,12
1610262185,192.168.1.151,49662,137.110.0.69,443,17,4987,6453,15,12
1610262186,192.168.1.151,49662,137.110.0.69,443,17,2709,1617,11,12
1610262187,192.168.1.151,49662,137.110.0.69,443,17,49026,1413812,446,1042
1610262188,192.168.1.151,49662,137.110.0.69,443,17,371,0,1,0
1610262190,192.168.1.151,49662,137.110.0.69,443,17,979,722,4,5
1610262191,192.168.1.151,49662,137.110.0.69,443,17,0,106,0,1
1610262192,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610262192,192.168.1.164,5353,224.0.0.251,5353,17,599,0,4,0
1610262192,192.168.1.60,5353,224.0.0.251,5353,17,254,0,1,0
1610262192,192.168.1.17,5353,224.0.0.251,5353,17,254,0,1,0
1610262193,192.168.1.151,49662,137.110.0.69,443,17,371,0,1,0
1610262194,192.168.1.151,49662,137.110.0.69,443,17,1996,2187,8,14
1610262194,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610262195,192.168.1.151,0,192.168.1.1,0,1,0,28,0,1
1610262196,192.168.1.151,49662,137.110.0.69,443,17,4529,1996,7,9
1610262197,192.168.1.151,49662,137.110.0.69,443,17,553,849,4,6
1610262198,192.168.1.151,49662,137.110.0.69,443,17,477,355,2,2
1610262202,192.168.1.151,49662,137.110.0.69,443,17,214,342,2,3
1610262203,192.168.1.151,49662,137.110.0.69,443,17,623,372,3,2
1610262204,192.168.1.151,49662,137.110.0.69,443,17,621,243,4,2
1610262205,192.168.1.151,49662,137.110.0.69,443,17,267,0,1,0
1610262206,192.168.1.151,49662,137.110.0.69,443,17,620,543,4,4
1610262207,192.168.1.151,49662,137.110.0.69,443,17,1295,634,5,4
1610262208,192.168.1.151,49662,137.110.0.69,443,17,954,840,4,4
1610262208,FE80::59:6DA9:8305:BF98,0,FF02::16,0,0,76,0,1,0
1610262209,192.168.1.151,49662,137.110.0.69,443,17,523,330,3,3
1610262209,192.168.1.196,5353,224.0.0.251,5353,17,167,0,1,0
1610262209,FE80::59:6DA9:8305:BF98,5353,FF02::FB,5353,17,187,0,1,0
1610262210,192.168.1.151,49662,137.110.0.69,443,17,2351,2317,11,12
1610262210,192.168.1.196,5353,224.0.0.251,5353,17,167,0,1,0
1610262210,FE80::59:6DA9:8305:BF98,5353,FF02::FB,5353,17,187,0,1,0
1610262211,192.168.1.151,49662,137.110.0.69,443,17,51600,1415823,444,1046
1610262211,192.168.1.151,52738,137.110.0.69,443,6,77,117,1,2
1610262212,FE80::59:6DA9:8305:BF98,0,FF02::16,0,0,76,0,1,0
1610262213,192.168.1.151,49662,137.110.0.69,443,17,371,0,1,0
1610262213,192.168.1.196,5353,224.0.0.251,5353,17,167,0,1,0
1610262213,FE80::59:6DA9:8305:BF98,5353,FF02::FB,5353,17,187,0,1,0
1610262214,192.168.1.151,49662,137.110.0.69,443,17,107,118,1,1
1610262215,192.168.1.151,49662,137.110.0.69,443,17,1220,2138,6,9
1610262217,192.168.1.151,49662,137.110.0.69,443,17,695,999,5,7
1610262218,192.168.1.151,49662,137.110.0.69,443,17,8425,7618,20,16
1610262219,192.168.1.151,49662,137.110.0.69,443,17,212,413,2,3
1610262220,192.168.1.151,49662,137.110.0.69,443,17,251,465,2,1
1610262221,192.168.1.151,49662,137.110.0.69,443,17,118,0,1,0
1610262222,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610262222,192.168.1.151,49662,137.110.0.69,443,17,231,0,1,0
1610262223,192.168.1.151,49662,137.110.0.69,443,17,860,0,3,0
1610262225,192.168.1.151,49662,137.110.0.69,443,17,2723,2200,12,13
1610262225,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610262226,192.168.1.151,49662,137.110.0.69,443,17,8080,3688,11,7
1610262226,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610262227,192.168.1.151,49662,137.110.0.69,443,17,5004,2943,13,17
1610262228,192.168.1.151,49662,137.110.0.69,443,17,6668,10650,25,27
1610262229,192.168.1.151,49662,137.110.0.69,443,17,1137,464,2,3
1610262230,192.168.1.151,49662,137.110.0.69,443,17,1596,563,3,4
