Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610390949,192.168.1.151,53644,137.110.0.69,443,17,3149,7762,17,20
1610390949,192.168.1.23,5353,224.0.0.251,5353,17,118,0,1,0
1610390949,FE80::CC6:78D5:61AC:C15D,5353,FF02::FB,5353,17,138,0,1,0
1610390950,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54961,2607:F8B0:400E:C09::BD,443,6,0,189,0,1
1610390950,192.168.1.151,53644,137.110.0.69,443,17,11778,14773,31,29
1610390950,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54972,2607:F8B0:4007:802::2003,443,6,0,399,0,3
1610390951,192.168.1.151,53644,137.110.0.69,443,17,40530,44293,102,100
1610390951,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54972,2607:F8B0:4007:802::2003,443,6,0,133,0,1
1610390952,192.168.1.151,53644,137.110.0.69,443,17,77247,15419,97,80
1610390952,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,0,FE80::5AEF:68FF:FE42:A0DA,0,58,72,72,1,1
1610390952,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54972,2607:F8B0:4007:802::2003,443,6,0,133,0,1
1610390952,192.168.1.200,52308,239.255.255.250,1900,17,2418,0,9,0
1610390953,192.168.1.151,53644,137.110.0.69,443,17,21112,109719,89,119
1610390953,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610390953,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610390954,192.168.1.151,53644,137.110.0.69,443,17,10814,41814,33,45
1610390954,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610390954,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54972,2607:F8B0:4007:802::2003,443,6,0,133,0,1
1610390954,192.168.1.151,55107,137.110.0.69,443,6,77,40,1,1
1610390954,192.168.1.196,5353,224.0.0.251,5353,17,167,0,1,0
1610390954,FE80::1020:B7E3:5E71:B195,5353,FF02::FB,5353,17,187,0,1,0
1610390955,192.168.1.151,53644,137.110.0.69,443,17,4028,486,7,3
1610390955,192.168.1.219,0,239.255.255.250,0,2,32,0,1,0
1610390955,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54972,2607:F8B0:4007:802::2003,443,6,0,116,0,1
1610390955,192.168.1.196,5353,224.0.0.251,5353,17,205,0,1,0
1610390955,FE80::1020:B7E3:5E71:B195,5353,FF02::FB,5353,17,225,0,1,0
1610390956,192.168.1.151,53644,137.110.0.69,443,17,3796,2604,11,13
1610390956,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54966,2607:F8B0:4023:C03::BD,443,6,0,111,0,1
1610390956,FE80::3D62:6487:ECBD:AB0B,0,FE80::5AEF:68FF:FE42:A0DA,0,58,72,64,1,1
1610390957,192.168.1.151,53644,137.110.0.69,443,17,9933,182,10,1
1610390957,192.168.1.151,55007,37.156.185.137,80,6,0,40,0,1
1610390958,192.168.1.151,53644,137.110.0.69,443,17,688,880,4,6
1610390958,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54972,2607:F8B0:4007:802::2003,443,6,0,189,0,1
1610390958,2603:8001:5843:45F0:F1E0:CBF7:DAC6:8B05,54961,2607:F8B0:400E:C09::BD,443,6,0,189,0,1
