Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610563289,192.168.1.151,64237,137.110.0.69,443,17,13917,127706,36,239
1610563289,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610563290,192.168.1.151,64237,137.110.0.69,443,17,14134,130793,41,243
1610563290,192.168.1.67,5353,224.0.0.251,5353,17,629,0,1,0
1610563290,FE80::1826:BD5:C84F:4617,5353,FF02::FB,5353,17,649,0,1,0
1610563291,192.168.1.151,64237,137.110.0.69,443,17,13740,123087,47,248
1610563291,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610563292,192.168.1.151,64237,137.110.0.69,443,17,19811,136311,60,259
1610563292,192.168.1.220,0,224.0.0.251,0,2,32,0,1,0
1610563292,192.168.1.48,0,224.0.0.251,0,2,32,0,1,0
1610563293,192.168.1.151,64237,137.110.0.69,443,17,14060,137711,46,249
1610563293,192.168.1.95,0,224.0.0.251,0,2,32,0,1,0
1610563293,192.168.1.67,5353,224.0.0.251,5353,17,178,0,1,0
1610563293,FE80::1826:BD5:C84F:4617,5353,FF02::FB,5353,17,198,0,1,0
1610563293,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563294,192.168.1.151,64237,137.110.0.69,443,17,15613,130447,44,247
1610563294,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563295,192.168.1.151,64237,137.110.0.69,443,17,11658,132569,40,252
1610563295,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563295,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563295,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563295,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563296,192.168.1.151,64237,137.110.0.69,443,17,12707,137850,40,247
1610563296,192.168.1.100,0,239.255.255.250,0,2,32,0,1,0
1610563297,192.168.1.151,64237,137.110.0.69,443,17,8396,143011,34,278
1610563297,192.168.1.164,5353,224.0.0.251,5353,17,461,0,2,0
1610563297,192.168.1.60,5353,224.0.0.251,5353,17,415,0,1,0
1610563298,192.168.1.151,64237,137.110.0.69,443,17,12718,143827,44,262
1610563298,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563299,192.168.1.151,64237,137.110.0.69,443,17,10964,145727,39,263
1610563300,192.168.1.151,64237,137.110.0.69,443,17,13834,147595,41,252
1610563301,192.168.1.151,64237,137.110.0.69,443,17,12217,142799,46,255
1610563301,192.168.1.151,60185,137.110.0.69,443,6,194,157,3,3
1610563302,192.168.1.151,64237,137.110.0.69,443,17,13376,155982,47,276
1610563303,192.168.1.151,64237,137.110.0.69,443,17,9265,138608,34,242
1610563303,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563304,192.168.1.151,64237,137.110.0.69,443,17,11274,148061,41,274
1610563304,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563305,192.168.1.151,64237,137.110.0.69,443,17,13322,152669,36,255
1610563305,192.168.1.48,57621,192.168.1.255,57621,17,72,0,1,0
1610563306,192.168.1.151,64237,137.110.0.69,443,17,18336,137032,53,257
1610563306,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563306,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610563307,192.168.1.151,64237,137.110.0.69,443,17,15159,136919,40,239
1610563308,192.168.1.151,64237,137.110.0.69,443,17,12923,123806,37,214
1610563308,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563309,192.168.1.151,64237,137.110.0.69,443,17,11943,128580,36,223
1610563310,192.168.1.151,64237,137.110.0.69,443,17,9866,126240,37,222
1610563310,192.168.1.220,5353,224.0.0.251,5353,17,143,0,1,0
1610563310,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,163,0,1,0
1610563310,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563311,192.168.1.151,64237,137.110.0.69,443,17,13502,121220,43,223
1610563311,192.168.1.220,5353,224.0.0.251,5353,17,143,0,1,0
1610563311,FE80::14B8:3909:93C2:4F5C,5353,FF02::FB,5353,17,163,0,1,0
1610563311,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610563312,192.168.1.151,64237,137.110.0.69,443,17,9001,132824,37,237
1610563313,192.168.1.151,64237,137.110.0.69,443,17,10844,125438,47,239
1610563313,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563313,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
1610563314,192.168.1.151,64237,137.110.0.69,443,17,10956,129264,42,235
1610563315,192.168.1.151,64237,137.110.0.69,443,17,8724,121020,39,216
1610563315,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610563316,192.168.1.151,64237,137.110.0.69,443,17,12833,137522,43,241
1610563316,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610563316,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563316,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563317,192.168.1.151,64237,137.110.0.69,443,17,14735,135677,43,242
1610563317,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610563317,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610563318,192.168.1.151,64237,137.110.0.69,443,17,12307,143751,33,237
1610563319,192.168.1.151,64237,137.110.0.69,443,17,11239,129529,38,230
1610563320,192.168.1.151,64237,137.110.0.69,443,17,9974,133131,35,224
1610563320,192.168.1.1,5353,224.0.0.251,5353,17,209,0,1,0
1610563321,192.168.1.151,64237,137.110.0.69,443,17,10427,144461,44,255
1610563321,192.168.1.48,0,239.255.255.250,0,2,32,0,1,0
