Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610172050,192.168.1.151,49652,137.110.0.70,443,17,1500,0,2,0
1610172050,192.168.1.67,5353,224.0.0.251,5353,17,629,0,1,0
1610172050,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,649,0,1,0
1610172051,192.168.1.151,49652,137.110.0.70,443,17,750,0,1,0
1610172051,192.168.1.67,5353,224.0.0.251,5353,17,143,0,1,0
1610172051,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,163,0,1,0
1610172051,192.168.1.171,5353,224.0.0.251,5353,17,98,0,1,0
1610172051,FE80::CF5:693A:BCBB:A4DA,5353,FF02::FB,5353,17,118,0,1,0
1610172052,192.168.1.151,49652,137.110.0.70,443,17,395,106,2,1
1610172052,192.168.1.67,5353,224.0.0.251,5353,17,178,0,1,0
1610172052,FE80::1C9C:E39F:43FE:DE21,5353,FF02::FB,5353,17,198,0,1,0
1610172053,192.168.1.151,49652,137.110.0.70,443,17,17055,270780,119,219
1610172053,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610172054,192.168.1.151,49652,137.110.0.70,443,17,19309,468935,120,373
1610172054,192.168.1.151,50633,137.110.0.70,443,6,77,40,1,1
1610172055,192.168.1.151,49652,137.110.0.70,443,17,57344,926033,432,702
1610172055,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172056,192.168.1.151,49652,137.110.0.70,443,17,547,382,3,3
1610172057,192.168.1.151,49652,137.110.0.70,443,17,28576,500923,197,382
1610172057,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610172058,192.168.1.151,49652,137.110.0.70,443,17,10585,102746,49,82
1610172058,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610172058,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172059,192.168.1.151,49652,137.110.0.70,443,17,37985,1188457,277,898
1610172060,192.168.1.164,5353,224.0.0.251,5353,17,853,0,3,0
1610172060,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610172060,192.168.1.151,49652,137.110.0.70,443,17,280,126,1,1
1610172060,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610172061,192.168.1.151,49652,137.110.0.70,443,17,5543,103826,43,82
1610172061,192.168.1.164,5353,224.0.0.251,5353,17,853,0,3,0
1610172061,192.168.1.171,5353,224.0.0.251,5353,17,98,0,1,0
1610172061,FE80::CF5:693A:BCBB:A4DA,5353,FF02::FB,5353,17,118,0,1,0
1610172062,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610172062,192.168.1.151,49652,137.110.0.70,443,17,252,252,2,2
1610172063,192.168.1.151,49652,137.110.0.70,443,17,58236,1455477,413,1090
1610172064,192.168.1.151,49652,137.110.0.70,443,17,71567,1646914,568,1234
1610172065,192.168.1.151,49652,137.110.0.70,443,17,63445,1398943,467,1046
1610172065,FE80::5AEF:68FF:FE42:A0DA,0,FF02::1,0,58,152,0,1,0
1610172066,192.168.1.151,49652,137.110.0.70,443,17,62032,1417531,474,1061
1610172066,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610172066,192.168.1.96,49392,239.255.255.250,1900,17,202,0,1,0
1610172067,192.168.1.151,49652,137.110.0.70,443,17,21446,487597,93,375
1610172068,192.168.1.151,49652,137.110.0.70,443,17,48489,1167002,366,875
