Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610918576,192.168.1.214,49665,137.110.0.70,443,17,252,325,2,2,1610918576216;1610918576217;1610918576236;1610918576237;,199;126;126;126;,2;1;2;1;
1610918579,192.168.1.214,49665,137.110.0.70,443,17,504,650,4,4,1610918579291;1610918579292;1610918579310;1610918579311;1610918579800;1610918579801;1610918579818;1610918579819;,199;126;126;126;199;126;126;126;,2;1;2;1;2;1;2;1;
1610918584,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610918584716;1610918584716;,137;106;,2;1;
1610918586,192.168.1.214,49665,137.110.0.70,443,17,127,138,1,1,1610918586889;1610918586911;,127;138;,1;2;
1610918587,192.168.1.214,49665,137.110.0.70,443,17,106,430,1,2,1610918587586;1610918587592;1610918587593;,106;324;106;,2;2;1;
1610918588,192.168.1.214,49665,137.110.0.70,443,17,1950,1558,7,10,1610918588553;1610918588553;1610918588555;1610918588575;1610918588575;1610918588575;1610918588575;1610918588603;1610918588604;1610918588604;1610918588605;1610918588605;1610918588605;1610918588607;1610918588608;1610918588608;1610918588634;,700;165;542;126;126;126;165;207;157;165;126;126;165;203;157;126;126;,1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;
1610918591,192.168.1.214,49665,137.110.0.70,443,17,0,106,0,1,1610918591884;,106;,2;
1610918593,192.168.1.214,49665,137.110.0.70,443,17,2763,1410,5,7,1610918593263;1610918593263;1610918593263;1610918593310;1610918593310;1610918593311;1610918593342;1610918593342;1610918593342;1610918593343;1610918593344;1610918593372;,1366;272;834;126;126;126;522;219;165;126;165;126;,1;1;1;2;2;2;2;2;2;1;1;2;
1610918594,192.168.1.214,58524,137.110.0.70,443,6,77,40,1,1,1610918594198;1610918594216;,77;40;,1;2;
1610918594,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610918594751;1610918594751;,137;106;,2;1;
1610918596,192.168.1.214,49665,137.110.0.70,443,17,0,106,0,1,1610918596492;,106;,2;
1610918599,192.168.1.214,49665,137.110.0.70,443,17,127,138,1,1,1610918599419;1610918599440;,127;138;,1;2;
1610918602,192.168.1.214,49665,137.110.0.70,443,17,127,138,1,1,1610918602340;1610918602361;,127;138;,1;2;
1610918604,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610918604888;1610918604889;,137;106;,2;1;
1610918611,192.168.1.214,49665,137.110.0.70,443,17,127,138,1,1,1610918611570;1610918611593;,127;138;,1;2;
1610918613,192.168.1.214,49665,137.110.0.70,443,17,107,118,1,1,1610918613024;1610918613043;,107;118;,1;2;
1610918614,192.168.1.214,49665,137.110.0.70,443,17,106,137,1,1,1610918614929;1610918614930;,137;106;,2;1;
