Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610513080,192.168.1.198,61336,54.149.94.178,443,6,160,108,2,1,1610513080395;1610513080435;1610513080435;,108;108;52;,1;2;1;
1610513080,192.168.1.198,61337,54.149.94.178,443,6,160,108,2,1,1610513080396;1610513080443;1610513080444;,108;108;52;,1;2;1;
1610513080,192.168.1.198,61338,54.149.94.178,443,6,160,108,2,1,1610513080396;1610513080443;1610513080444;,108;108;52;,1;2;1;
1610513080,192.168.1.198,61342,54.149.94.178,443,6,160,108,2,1,1610513080396;1610513080444;1610513080444;,108;108;52;,1;2;1;
1610513080,2603:8001:5901:7102:8198:3DF4:A3FE:F234,61359,2607:F8B0:4023:C06::6D,993,6,60,72,1,1,1610513080777;1610513080798;,60;72;,1;2;
1610513082,FE80::AA9A:93FF:FEB2:E272,0,FF02::1,0,58,120,0,1,0,1610513082916;,120;,1;
1610513085,2603:8001:5901:7102:8198:3DF4:A3FE:F234,61603,2620:149:A1A:F100::6,443,6,348,240,5,3,1610513085616;1610513085617;1610513085631;1610513085631;1610513085631;1610513085631;1610513085636;1610513085636;,96;72;96;72;60;60;72;60;,1;1;2;2;1;1;2;1;
1610513087,2603:8001:5901:7102:8198:3DF4:A3FE:F234,61377,2607:F8B0:4023:C03::6C,993,6,100,72,1,1,1610513087730;1610513087751;,100;72;,1;2;
1610513087,2603:8001:5901:7102:8198:3DF4:A3FE:F234,61363,2607:F8B0:4023:C03::6C,993,6,485,499,5,5,1610513087730;1610513087759;1610513087819;1610513087819;1610513087820;1610513087845;1610513087906;1610513087906;1610513087907;1610513087931;,100;72;133;72;113;72;150;72;128;72;,1;2;2;1;1;2;2;1;1;2;
1610513087,2603:8001:5901:7102:8198:3DF4:A3FE:F234,61361,2607:F8B0:4023:C03::6C,993,6,100,72,1,1,1610513087731;1610513087756;,100;72;,1;2;
1610513087,2603:8001:5901:7102:8198:3DF4:A3FE:F234,61359,2607:F8B0:4023:C06::6D,993,6,487,499,5,5,1610513087731;1610513087758;1610513087819;1610513087819;1610513087820;1610513087845;1610513087905;1610513087905;1610513087908;1610513087929;,100;72;133;72;113;72;150;72;130;72;,1;2;2;1;1;2;2;1;1;2;
1610513088,2603:8001:5901:7102:8198:3DF4:A3FE:F234,61361,2607:F8B0:4023:C03::6C,993,6,3555,70892,47,68,1610513088004;1610513088004;1610513088005;1610513088027;1610513088242;1610513088242;1610513088246;1610513088274;1610513088518;1610513088518;1610513088518;1610513088518;1610513088523;1610513088542;1610513088757;1610513088757;1610513088757;1610513088758;1610513088761;1610513088761;1610513088761;1610513088761;1610513088763;1610513088764;1610513088764;1610513088764;1610513088764;1610513088788;1610513088788;1610513088788;1610513088788;1610513088788;1610513088789;1610513088790;1610513088790;1610513088790;1610513088790;1610513088791;1610513088791;1610513088894;1610513088894;1610513088895;1610513088895;1610513088895;1610513088895;1610513088896;1610513088896;1610513088896;1610513088896;1610513088896;1610513088896;1610513088897;1610513088897;1610513088897;1610513088898;1610513088898;1610513088898;1610513088898;1610513088898;1610513088899;1610513088899;1610513088899;1610513088901;1610513088901;1610513088901;1610513088901;1610513088901;1610513088901;1610513088901;1610513088902;1610513088902;1610513088903;1610513088903;1610513088903;1610513088904;1610513088904;1610513088904;1610513088904;1610513088919;1610513088919;1610513088920;1610513088920;1610513088920;1610513088920;1610513088920;1610513088921;1610513088921;1610513088942;1610513088942;1610513088942;1610513088943;1610513088943;1610513088943;1610513088944;1610513088944;1610513088944;1610513088965;1610513088965;1610513088965;1610513088965;1610513088965;1610513088965;1610513088965;1610513088966;1610513088966;1610513088988;1610513088988;1610513088988;1610513088989;1610513088989;1610513088989;1610513088989;1610513088989;1610513088990;1610513088990;,132;72;112;72;149;72;129;72;352;72;341;72;146;72;608;72;1120;72;1280;958;72;72;1280;72;1280;644;72;1280;1280;1280;72;72;72;634;1280;72;72;1084;72;1280;1280;72;1280;72;1280;1280;601;72;72;1280;72;1280;1280;72;1280;1280;72;593;72;1280;1280;72;1280;1280;1280;393;72;72;72;1280;72;1280;1280;72;1280;1280;647;72;1280;72;1280;1280;72;1280;1280;549;72;1280;1280;72;1280;72;1280;1280;558;72;1280;1280;72;1280;72;1280;1280;751;72;1280;1280;1280;72;72;1280;1280;72;402;72;,2;1;1;2;2;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;1;1;2;1;2;2;1;2;2;2;1;1;1;2;2;1;1;2;1;2;2;1;2;1;2;2;2;1;1;2;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2;1;2;2;1;2;1;2;2;2;1;2;2;1;2;1;2;2;2;1;2;2;2;1;1;2;2;1;2;1;
