Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610391551,192.168.1.151,53644,137.110.0.69,443,17,6950,1316,10,10
1610391552,192.168.1.151,53644,137.110.0.69,443,17,2239,929,4,3
1610391553,192.168.1.151,53644,137.110.0.69,443,17,1442,0,2,0
1610391553,192.168.1.60,9999,255.255.255.255,9999,17,57,0,1,0
1610391554,192.168.1.151,53644,137.110.0.69,443,17,106,869,1,3
1610391554,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391555,192.168.1.151,55107,137.110.0.69,443,6,77,40,1,1
1610391555,192.168.1.151,53644,137.110.0.69,443,17,42729,1186672,394,884
1610391556,192.168.1.151,53644,137.110.0.69,443,17,69677,1405614,657,1029
1610391557,192.168.1.219,5353,224.0.0.251,5353,17,143,0,1,0
1610391557,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,163,0,1,0
1610391557,192.168.1.151,53644,137.110.0.69,443,17,107,118,1,1
1610391557,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610391558,192.168.1.151,53644,137.110.0.69,443,17,1659,1697,8,8
1610391558,192.168.1.219,5353,224.0.0.251,5353,17,181,0,1,0
1610391558,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,201,0,1,0
1610391558,192.168.1.151,80,192.168.1.1,47207,6,0,60,0,1
1610391558,192.168.1.151,80,192.168.1.1,40257,6,0,60,0,1
1610391558,192.168.1.151,80,192.168.1.1,36640,6,0,60,0,1
1610391559,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610391559,192.168.1.151,53644,137.110.0.69,443,17,2847,1893,6,8
1610391559,192.168.1.151,80,192.168.1.1,47207,6,0,60,0,1
1610391559,192.168.1.151,80,192.168.1.1,40257,6,0,60,0,1
1610391559,192.168.1.151,80,192.168.1.1,36640,6,0,60,0,1
1610391560,192.168.1.151,53644,137.110.0.69,443,17,212,370,2,3
1610391560,192.168.1.48,57621,192.168.1.255,57621,17,72,0,1,0
1610391561,192.168.1.219,0,239.255.255.250,0,2,32,0,1,0
1610391561,192.168.1.219,5353,224.0.0.251,5353,17,181,0,1,0
1610391561,FE80::403:9A25:E9EE:DBCA,5353,FF02::FB,5353,17,201,0,1,0
1610391561,192.168.1.151,80,192.168.1.1,47207,6,0,60,0,1
1610391561,192.168.1.151,80,192.168.1.1,40257,6,0,60,0,1
1610391561,192.168.1.151,80,192.168.1.1,36640,6,0,60,0,1
1610391562,192.168.1.151,53644,137.110.0.69,443,17,107,118,1,1
1610391563,192.168.1.151,53644,137.110.0.69,443,17,5678,3801,10,8
1610391563,192.168.1.1,5353,224.0.0.251,5353,17,267,0,3,0
1610391563,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610391564,192.168.1.151,53644,137.110.0.69,443,17,1644,5230,10,17
1610391564,192.168.1.1,5353,224.0.0.251,5353,17,448,0,3,0
1610391564,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610391565,192.168.1.151,53644,137.110.0.69,443,17,50174,1410587,470,1045
1610391565,192.168.1.219,0,239.255.255.250,0,2,32,0,1,0
1610391565,192.168.1.151,80,192.168.1.1,47207,6,0,60,0,1
1610391565,192.168.1.151,80,192.168.1.1,40257,6,0,60,0,1
1610391565,192.168.1.151,80,192.168.1.1,36640,6,0,60,0,1
1610391565,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610391566,192.168.1.151,53644,137.110.0.69,443,17,84443,1325445,794,971
1610391567,192.168.1.95,0,239.255.255.250,0,2,32,0,1,0
1610391567,192.168.1.1,5353,224.0.0.251,5353,17,242,0,1,0
1610391568,192.168.1.151,53644,137.110.0.69,443,17,369,158,1,1
1610391568,192.168.1.63,5353,224.0.0.251,5353,17,68,0,1,0
1610391568,FE80::1864:2A0F:B3D3:9D9B,5353,FF02::FB,5353,17,88,0,1,0
1610391568,192.168.1.164,5353,224.0.0.251,5353,17,393,0,1,0
