Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1610172351,192.168.1.151,49652,137.110.0.70,443,17,889,666,4,4
1610172352,192.168.1.151,49652,137.110.0.70,443,17,3034,2118,7,9
1610172353,192.168.1.151,49652,137.110.0.70,443,17,639,162,3,1
1610172354,192.168.1.151,49652,137.110.0.70,443,17,62672,1452345,479,1086
1610172354,192.168.1.151,50633,137.110.0.70,443,6,0,40,0,1
1610172354,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172355,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610172356,192.168.1.23,5353,224.0.0.251,5353,17,140,0,1,0
1610172356,FE80::CC6:78D5:61AC:C15D,5353,FF02::FB,5353,17,160,0,1,0
1610172357,192.168.1.151,49652,137.110.0.70,443,17,252,340,2,2
1610172358,192.168.1.151,49652,137.110.0.70,443,17,618,137,3,1
1610172359,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172359,192.168.1.151,49652,137.110.0.70,443,17,71054,1141795,514,851
1610172360,192.168.1.151,49652,137.110.0.70,443,17,316,590,2,3
1610172360,192.168.1.164,9999,255.255.255.255,9999,17,57,0,1,0
1610172361,192.168.1.151,49652,137.110.0.70,443,17,107,106,1,1
1610172361,192.168.1.1,5353,224.0.0.251,5353,17,197,0,1,0
1610172363,192.168.1.151,49652,137.110.0.70,443,17,803,374,4,3
1610172364,192.168.1.151,49652,137.110.0.70,443,17,52116,1241138,400,923
1610172365,192.168.1.151,49652,137.110.0.70,443,17,18994,358347,138,269
1610172365,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172366,192.168.1.151,49652,137.110.0.70,443,17,1634,2352,8,13
1610172367,192.168.1.151,49652,137.110.0.70,443,17,141,243,1,2
1610172368,192.168.1.151,49652,137.110.0.70,443,17,15414,325341,90,250
1610172368,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172369,192.168.1.151,49652,137.110.0.70,443,17,61050,1019072,467,758
1610172370,192.168.1.151,49652,137.110.0.70,443,17,252,252,2,2
1610172370,192.168.1.200,0,239.255.255.250,0,2,32,0,1,0
1610172371,192.168.1.151,49652,137.110.0.70,443,17,1262,942,4,6
1610172372,192.168.1.60,0,239.255.255.250,0,2,32,0,1,0
1610172372,192.168.1.151,49652,137.110.0.70,443,17,127,138,1,1
1610172373,192.168.1.151,49652,137.110.0.70,443,17,13462,332856,91,250
1610172374,192.168.1.151,49652,137.110.0.70,443,17,41335,846762,307,640
1610172375,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172377,192.168.1.151,49652,137.110.0.70,443,17,757,1286,5,7
1610172377,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
1610172378,192.168.1.151,49652,137.110.0.70,443,17,477,1201,2,1
1610172378,192.168.1.1,0,239.255.255.250,0,2,28,0,1,0
1610172379,192.168.1.151,49652,137.110.0.70,443,17,31075,614296,233,459
1610172380,192.168.1.151,49652,137.110.0.70,443,17,14868,555898,118,413
1610172380,192.168.1.96,0,239.255.255.250,0,2,32,0,1,0
