Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610414892,192.168.1.133,5353,224.0.0.251,5353,17,116,0,1,0,1610414892049;,116;,1;
1610414892,FE80::849:7FA0:3FC4:524D,5353,FF02::FB,5353,17,136,0,1,0,1610414892049;,136;,1;
1610414892,192.168.1.198,5353,192.168.1.133,5353,17,445,0,1,0,1610414892159;,445;,1;
1610414892,192.168.1.133,0,224.0.0.22,0,2,40,0,1,0,1610414892868;,40;,1;
1610414893,192.168.1.133,5353,224.0.0.251,5353,17,194,0,1,0,1610414893073;,194;,1;
1610414893,FE80::849:7FA0:3FC4:524D,5353,FF02::FB,5353,17,214,0,1,0,1610414893073;,214;,1;
1610414893,192.168.1.198,63404,52.208.90.126,443,6,160,108,2,1,1610414893193;1610414893353;1610414893353;,108;108;52;,1;2;1;
1610414893,192.168.1.198,53978,17.57.144.117,443,6,173,157,2,2,1610414893251;1610414893266;1610414893266;1610414893266;,121;52;105;52;,1;2;2;1;
1610414894,192.168.1.201,5353,224.0.0.251,5353,17,267,0,1,0,1610414894404;,267;,1;
1610414895,192.168.1.201,5353,224.0.0.251,5353,17,267,0,1,0,1610414895428;,267;,1;
1610414895,192.168.1.133,0,224.0.0.22,0,2,40,0,1,0,1610414895942;,40;,1;
1610414896,192.168.1.133,5353,224.0.0.251,5353,17,194,0,1,0,1610414896042;,194;,1;
1610414896,FE80::849:7FA0:3FC4:524D,5353,FF02::FB,5353,17,214,0,1,0,1610414896043;,214;,1;
1610414897,192.168.1.198,63414,151.101.198.214,443,6,1987,10328,8,10,1610414897118;1610414897133;1610414897165;1610414897165;1610414897168;1610414897225;1610414897286;1610414897286;1610414897287;1610414897288;1610414897288;1610414897288;1610414897288;1610414897289;1610414897289;1610414897289;1610414897299;1610414897299;,797;52;821;52;878;52;626;52;1500;1500;52;1500;1500;52;52;1500;1277;52;,1;2;2;1;1;2;2;1;2;2;1;2;2;1;1;2;2;1;
