Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610427198,192.168.1.159,63300,137.110.0.69,443,17,107,118,1,1,1610427198602;1610427198621;,107;118;,1;2;
1610427199,192.168.1.159,63300,137.110.0.69,443,17,106,184,1,1,1610427199529;1610427199583;,184;106;,2;1;
1610427203,192.168.1.159,63300,137.110.0.69,443,17,319,403,3,3,1610427203870;1610427203875;1610427203875;1610427203893;1610427203893;1610427203915;,107;179;106;106;106;118;,1;2;1;2;1;2;
